Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	255	80	6	55	115
2	150	49	6	375	435
3	369	118	17	295	355
4	80	365	19	87	147
5	73	4	20	110	170
6	194	65	21	50	110
7	103	361	21	264	324
8	8	384	24	133	193
9	306	361	25	36	96
10	349	249	31	69	129
11	306	361	35	206	266
12	170	114	36	304	364
13	142	379	48	168	228
14	49	222	48	367	427
15	238	124	48	149	209
16	287	279	52	382	442
17	395	167	53	291	351
18	73	292	54	368	428
19	267	295	57	388	448
20	138	306	63	264	324
21	221	225	67	188	248
22	194	65	70	361	421
23	395	167	71	340	400
24	294	118	81	471	531
25	294	13	82	233	293
26	369	118	88	104	164
27	248	126	93	244	304
28	49	222	95	250	310
29	306	361	97	195	255
30	359	31	99	444	504
31	84	221	100	240	300
32	359	31	105	166	226
33	300	64	109	186	246
34	234	37	110	150	210
35	73	4	114	225	285
36	344	236	115	183	243
37	196	107	115	257	317
38	140	131	117	257	317
39	18	235	117	384	444
40	52	301	121	204	264
41	220	238	121	426	486
42	366	97	122	239	299
43	87	164	123	181	241
44	234	37	129	245	305
45	267	321	130	413	473
46	369	118	136	250	310
47	36	288	137	307	367
48	159	164	141	146	206
49	299	399	141	202	262
50	247	377	145	373	433
51	279	262	151	453	513
52	75	238	151	403	463
53	80	365	152	242	302
54	159	164	152	197	257
55	26	199	152	162	222
56	87	164	160	420	480
57	73	292	161	442	502
58	279	262	171	173	233
59	175	304	181	271	331
60	26	199	181	465	525
61	194	65	183	353	413
62	307	396	186	324	384
63	154	68	188	386	446
64	279	262	192	402	462
65	267	295	192	470	530
66	73	292	196	408	468
67	18	235	202	305	365
68	307	396	208	396	456
69	196	107	209	423	483
70	255	80	212	424	484
71	52	301	214	392	452
72	80	365	223	300	360
73	36	203	225	399	459
74	92	238	226	355	415
75	140	131	228	251	311
76	387	267	230	285	345
77	234	37	234	300	360
78	29	9	243	339	399
79	345	195	244	262	322
80	57	381	245	433	493
81	17	99	248	359	419
82	36	203	259	468	528
83	137	68	260	361	421
84	203	40	263	336	396
85	16	114	264	340	400
86	279	262	265	304	364
87	320	166	267	314	374
88	294	13	268	457	517
89	300	64	271	420	480
90	38	366	279	316	376
91	234	37	282	415	475
92	73	4	282	369	429
93	60	319	289	472	532
94	52	301	291	476	536
95	122	105	293	453	513
96	159	164	293	429	489
97	31	360	301	383	443
98	343	322	305	468	528
99	142	385	307	411	471
100	85	128	310	359	419
101	244	135	315	456	516
102	17	99	319	321	381
103	31	360	325	345	405
104	343	335	326	397	457
105	203	40	342	446	506
106	370	57	350	354	414
107	294	118	350	366	426
108	287	279	351	382	442
109	36	288	351	479	539
110	122	105	357	439	499
111	287	279	365	423	483
112	299	399	377	423	483
113	294	13	377	451	511
114	170	114	379	387	447
115	244	135	379	455	515
116	395	167	379	468	528
117	138	306	384	430	490
118	17	99	388	464	524
119	345	195	388	390	450
120	202	158	391	474	534
121	238	124	396	414	474
122	56	156	398	409	469
123	17	99	399	404	464
124	342	154	400	437	497
125	220	238	403	417	477
126	169	235	407	424	484
127	73	292	412	446	506
128	350	207	413	419	479
129	343	322	414	432	492
130	60	319	415	447	507
131	154	68	415	415	475
132	387	267	421	428	488
133	137	68	434	439	499
134	150	49	434	470	530
135	203	40	436	450	510
136	142	385	439	465	525
137	325	45	444	467	527
138	26	199	451	472	532
139	87	164	451	455	515
140	343	322	457	461	521
141	374	163	459	465	525
142	287	279	465	478	538
143	239	252	471	473	533
144	239	252	472	478	538
145	220	238	473	479	539
