Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	55	85	2
2	26	32	11
3	33	32	30
4	90	35	32
5	42	30	32
6	30	56	42
7	20	85	80
8	25	35	81
9	50	30	116
10	33	35	122
11	95	30	136
12	86	46	157
13	16	42	176
14	95	30	184
15	62	40	214
16	62	40	230
17	62	69	234
18	35	66	256
19	45	70	272
20	42	10	275
21	72	45	279
22	64	46	283
23	30	56	283
24	50	35	298
25	66	55	328
26	20	55	332
27	33	35	333
28	25	30	370
29	60	85	383
30	86	46	396
31	53	30	401
32	16	42	401
33	22	75	406
34	42	15	410
35	60	60	414
36	28	70	419
37	36	40	424
38	75	55	467
39	2	40	469
40	48	20	470
41	60	85	470
