Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	66	3	23	181	241
2	151	180	38	113	173
3	180	66	63	69	129
4	184	101	65	204	264
5	168	146	67	150	210
6	84	180	71	344	404
7	40	130	96	408	468
8	127	39	97	210	270
9	162	162	104	228	288
10	121	50	110	422	482
11	149	78	118	441	501
12	155	17	133	283	343
13	59	139	133	382	442
14	88	152	134	413	473
15	85	164	144	457	517
16	18	35	169	204	264
17	17	32	190	312	372
18	158	20	197	206	266
19	108	148	233	277	337
20	84	180	252	414	474
21	56	148	255	266	326
22	108	141	299	416	476
23	94	119	327	430	490
24	149	78	333	340	400
25	46	22	342	351	411
26	88	152	363	447	507
27	108	141	373	390	450
28	152	190	388	456	516
29	193	12	407	478	538
30	156	93	415	432	492
31	57	157	426	447	507
32	154	7	428	461	521
33	139	97	429	480	540
34	143	103	429	445	505
35	146	166	434	452	512
36	109	197	453	467	527
37	162	162	454	463	523
38	12	113	476	477	537
