Req	X_Coor	Y_Coor	Arr	E	L
0	40	50	-1	0	540
1	70	58	2	240	300
2	92	30	3	240	300
3	4	55	20	120	180
4	5	45	20	60	120
5	22	66	36	60	120
6	85	35	42	480	540
7	20	50	48	60	120
8	8	45	48	300	360
9	45	70	54	120	180
10	8	45	72	120	180
11	85	35	75	480	540
12	10	35	85	120	180
13	50	40	86	180	240
14	25	30	90	120	180
15	55	85	91	120	180
16	90	35	93	300	360
17	45	70	111	120	180
18	28	70	112	300	360
19	30	35	116	420	480
20	26	32	117	480	540
21	85	35	124	480	540
22	20	50	124	240	300
23	35	69	133	480	540
24	62	80	141	360	420
25	70	58	144	180	240
26	16	42	147	420	480
27	8	40	150	180	240
28	53	35	153	480	540
29	22	85	158	300	360
30	92	30	158	180	240
31	35	32	161	300	360
32	55	80	165	360	420
33	60	60	178	300	360
34	10	35	179	180	240
35	48	30	187	300	360
36	70	58	208	420	480
37	14	66	208	420	480
38	45	70	210	240	300
39	64	46	212	360	420
40	62	69	216	300	360
41	8	62	217	420	480
42	95	30	237	420	480
43	5	45	243	480	540
44	35	69	247	480	540
45	87	30	249	300	360
46	10	35	250	420	480
47	56	64	253	300	360
48	50	35	274	300	360
49	62	80	274	420	480
50	48	30	280	420	480
51	22	66	281	420	480
52	20	85	296	300	360
53	85	35	299	300	360
54	38	10	300	360	420
55	62	80	302	480	540
56	8	40	307	480	540
57	87	30	313	480	540
58	0	40	319	420	480
59	8	62	340	420	480
60	16	42	343	360	420
61	60	55	344	480	540
62	67	85	348	480	540
63	42	30	352	480	540
64	20	50	353	420	480
65	45	70	360	420	480
66	42	15	367	420	480
67	34	25	368	480	540
68	55	85	382	420	480
69	34	25	402	420	480
70	72	45	404	420	480
71	0	45	405	480	540
72	25	85	405	420	480
73	20	80	405	480	540
74	18	75	406	420	480
75	36	18	417	480	540
76	42	58	423	480	540
77	47	40	426	480	540
78	18	75	434	480	540
79	22	66	438	480	540
80	8	62	477	480	540
81	33	35	479	480	540
82	25	50	480	480	540
