Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	102	149	0	420	480
2	163	207	5	180	240
3	36	288	15	120	180
4	36	288	19	60	120
5	3	2	20	180	240
6	26	199	20	420	480
7	332	124	22	240	300
8	208	86	26	180	240
9	358	309	26	480	540
10	26	199	29	360	420
11	110	241	30	120	180
12	377	29	33	420	480
13	278	221	36	240	300
14	237	243	36	480	540
15	294	184	39	420	480
16	259	285	44	360	420
17	330	353	46	420	480
18	300	319	47	120	180
19	367	300	48	120	180
20	110	241	50	240	300
21	384	47	55	120	180
22	297	137	58	60	120
23	251	70	64	180	240
24	259	285	67	240	300
25	140	387	79	120	180
26	119	286	80	480	540
27	236	119	82	420	480
28	251	70	85	180	240
29	2	200	89	300	360
30	147	210	93	300	360
31	205	372	97	480	540
32	394	299	101	240	300
33	327	11	101	120	180
34	36	286	103	360	420
35	394	299	103	180	240
36	327	115	115	240	300
37	60	319	117	180	240
38	236	119	118	120	180
39	36	288	119	180	240
40	365	303	120	420	480
41	286	308	122	360	420
42	84	221	125	300	360
43	378	30	129	240	300
44	146	301	136	240	300
45	100	15	137	480	540
46	250	183	153	240	300
47	327	115	161	240	300
48	49	187	174	180	240
49	260	352	182	240	300
50	206	286	183	300	360
51	26	199	187	360	420
52	303	258	190	300	360
53	358	309	191	480	540
54	237	243	192	420	480
55	23	317	194	240	300
56	178	103	198	240	300
57	56	97	202	420	480
58	57	381	202	300	360
59	57	381	203	480	540
60	230	139	204	420	480
61	267	221	204	360	420
62	102	42	206	420	480
63	23	317	214	480	540
64	36	286	216	420	480
65	278	221	227	240	300
66	110	351	230	360	420
67	376	19	230	360	420
68	57	381	243	300	360
69	45	85	246	420	480
70	398	258	246	480	540
71	29	86	247	360	420
72	152	361	262	360	420
73	13	220	265	300	360
74	17	348	272	300	360
75	325	311	282	420	480
76	348	319	285	480	540
77	251	70	285	420	480
78	388	106	294	480	540
79	279	337	297	300	360
80	287	279	298	360	420
81	287	279	308	480	540
82	231	6	309	360	420
83	65	335	310	480	540
84	146	301	313	480	540
85	358	309	314	480	540
86	353	357	327	360	420
87	246	152	329	420	480
88	84	221	331	360	420
89	358	309	334	360	420
90	36	203	336	420	480
91	26	199	342	480	540
92	84	221	344	480	540
93	276	298	351	360	420
94	41	399	353	480	540
95	29	86	355	480	540
96	110	290	357	480	540
97	41	399	360	360	420
98	36	286	361	480	540
99	100	15	364	480	540
100	26	199	369	420	480
101	286	308	372	420	480
102	237	243	378	420	480
103	140	387	384	420	480
104	152	361	389	420	480
105	168	15	396	480	540
106	65	335	396	480	540
107	102	149	397	420	480
108	327	115	398	420	480
109	206	286	399	480	540
110	398	258	402	420	480
111	388	106	406	480	540
112	17	348	407	420	480
113	17	348	408	480	540
114	29	86	409	420	480
115	236	119	410	420	480
116	13	220	411	480	540
117	367	300	411	480	540
118	255	80	417	480	540
119	178	103	417	480	540
120	17	348	417	420	480
121	176	154	418	420	480
122	49	187	422	480	540
123	147	210	423	480	540
124	208	86	432	480	540
125	196	51	437	480	540
126	278	221	438	480	540
127	377	29	446	480	540
128	176	154	451	480	540
129	259	285	453	480	540
130	237	243	461	480	540
131	49	187	461	480	540
132	160	313	464	480	540
133	277	143	465	480	540
134	73	4	467	480	540
135	260	352	469	480	540
136	237	243	471	480	540
