Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	345	195	1	300	360
2	150	49	8	120	180
3	142	385	21	420	480
4	142	385	21	240	300
5	349	249	22	120	180
6	175	304	22	420	480
7	191	167	29	300	360
8	38	366	33	180	240
9	343	322	40	60	120
10	395	167	58	60	120
11	221	225	69	420	480
12	342	154	69	180	240
13	350	207	72	120	180
14	279	262	72	300	360
15	36	288	79	420	480
16	267	321	92	360	420
17	161	346	103	420	480
18	287	279	104	120	180
19	343	335	109	180	240
20	349	135	109	240	300
21	142	379	110	180	240
22	80	365	110	480	540
23	38	366	112	240	300
24	236	260	116	420	480
25	220	238	118	480	540
26	306	361	121	240	300
27	287	343	122	420	480
28	306	361	131	360	420
29	73	4	134	480	540
30	203	40	136	180	240
31	213	305	145	300	360
32	234	37	159	240	300
33	223	41	166	480	540
34	84	221	167	420	480
35	138	306	167	180	240
36	75	238	171	300	360
37	17	99	175	420	480
38	78	194	181	360	420
39	306	361	181	480	540
40	87	164	183	480	540
41	221	225	189	300	360
42	366	97	195	360	420
43	73	4	198	360	420
44	125	122	204	420	480
45	56	156	204	360	420
46	287	279	206	360	420
47	255	80	206	240	300
48	154	68	228	300	360
49	307	396	233	300	360
50	320	166	234	240	300
51	142	385	234	240	300
52	294	13	236	420	480
53	279	262	236	480	540
54	17	99	264	360	420
55	234	20	266	360	420
56	103	361	268	360	420
57	138	306	277	480	540
58	369	118	292	420	480
59	244	135	293	360	420
60	213	305	298	360	420
61	206	286	299	360	420
62	203	40	303	420	480
63	138	306	306	480	540
64	236	260	321	480	540
65	244	285	325	420	480
66	359	31	327	420	480
67	170	114	339	420	480
68	29	9	351	360	420
69	374	163	359	420	480
70	203	40	376	480	540
71	294	249	381	420	480
72	85	128	382	420	480
73	343	335	396	480	540
74	294	118	399	420	480
75	236	260	404	420	480
76	137	68	406	420	480
77	103	361	411	420	480
78	29	9	421	480	540
79	16	294	424	480	540
80	169	235	426	480	540
81	73	292	434	480	540
82	325	45	435	480	540
83	73	4	438	480	540
84	387	267	442	480	540
85	57	381	443	480	540
86	92	238	449	480	540
87	200	48	454	480	540
88	49	222	456	480	540
89	169	235	462	480	540
90	85	128	477	480	540
