Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	2	40	1
2	40	60	2
3	2	40	11
4	56	37	20
5	40	15	24
6	35	40	29
7	55	54	30
8	88	35	31
9	35	5	40
10	38	5	42
11	63	23	54
12	5	5	64
13	20	80	66
14	10	40	69
15	65	35	72
16	60	12	77
17	95	35	78
18	25	30	79
19	25	85	82
20	42	15	83
21	35	5	91
22	20	50	93
23	40	60	94
24	58	75	101
25	8	56	101
26	42	10	102
27	47	47	102
28	57	48	106
29	49	42	112
30	20	82	113
31	31	67	115
32	20	50	117
33	50	35	118
34	30	25	123
35	23	3	128
36	26	35	139
37	55	82	143
38	55	80	146
39	58	75	148
40	18	75	152
41	30	60	152
42	22	85	154
43	18	75	155
44	95	35	158
45	23	3	164
46	35	69	165
47	26	52	166
48	60	80	167
49	58	75	170
50	55	20	170
51	90	35	171
52	42	10	173
53	88	35	177
54	42	15	182
55	57	29	184
56	30	60	184
57	42	15	188
58	67	85	190
59	4	18	192
60	18	80	192
61	26	52	198
62	40	15	199
63	30	25	199
64	60	12	201
65	37	31	203
66	44	5	205
67	55	82	207
68	47	47	208
69	26	35	213
70	27	43	214
71	23	3	220
72	65	82	221
73	45	65	224
74	24	58	225
75	72	35	225
76	45	65	229
77	55	20	237
78	27	43	238
79	55	20	238
80	42	12	240
81	35	5	242
82	22	75	244
83	95	30	248
84	67	5	249
85	44	5	250
86	65	82	251
87	20	82	251
88	20	20	251
89	95	30	256
90	49	58	256
91	25	30	256
92	12	24	256
93	38	15	257
94	88	35	258
95	60	85	270
96	40	5	271
97	40	60	271
98	95	30	272
99	62	80	272
100	37	47	281
101	88	30	288
102	4	18	288
103	50	35	288
104	55	85	289
105	60	85	290
106	26	35	293
107	49	58	293
108	44	5	294
109	10	35	296
110	55	82	297
111	65	85	299
112	38	15	302
113	67	85	309
114	42	12	312
115	10	20	315
116	55	54	316
117	0	40	316
118	57	48	319
119	40	15	321
120	8	56	323
121	20	20	323
122	10	40	324
123	23	3	324
124	57	29	327
125	67	5	329
126	15	75	333
127	65	82	335
128	38	15	338
129	20	20	338
130	8	56	339
131	55	82	342
132	90	35	351
133	18	80	352
134	8	56	358
135	31	52	358
136	63	65	359
137	20	82	360
138	65	82	363
139	60	85	365
140	8	45	366
141	15	10	370
142	65	20	371
143	85	25	376
144	15	75	378
145	20	82	379
146	26	52	381
147	22	85	381
148	95	35	385
149	90	35	386
150	20	85	387
151	18	75	387
152	90	35	394
153	15	80	396
154	31	52	396
155	25	85	397
156	37	47	398
157	65	55	398
158	26	52	402
159	63	65	403
160	21	24	415
161	8	40	421
162	42	12	421
163	65	20	425
164	37	47	425
165	88	30	427
166	8	56	436
167	65	20	438
168	31	52	438
169	31	52	440
170	65	35	443
171	8	56	444
172	40	60	450
173	30	25	457
174	63	23	467
175	35	40	470
176	67	5	473
177	42	12	475
178	6	68	475
179	8	45	475
180	63	23	479
