Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	75	173	3
2	182	89	13
3	152	122	20
4	70	28	26
5	145	71	26
6	60	153	36
7	86	69	37
8	74	55	52
9	60	71	54
10	32	47	55
11	66	3	56
12	138	61	66
13	56	148	68
14	55	87	70
15	172	161	71
16	175	60	73
17	74	55	75
18	114	72	78
19	175	60	79
20	66	3	86
21	48	106	90
22	49	99	102
23	184	140	117
24	125	78	123
25	24	197	128
26	114	72	145
27	38	101	148
28	104	88	148
29	67	70	156
30	127	143	157
31	178	61	160
32	193	12	163
33	175	60	166
34	63	149	169
35	168	58	173
36	123	90	175
37	53	79	176
38	145	71	185
39	173	42	195
40	67	70	198
41	173	42	205
42	164	37	208
43	191	124	215
44	114	112	217
45	55	51	220
46	35	9	221
47	36	104	230
48	63	151	232
49	25	48	233
50	28	127	241
51	151	132	241
52	158	20	245
53	196	126	246
54	186	149	246
55	184	140	249
56	143	116	255
57	37	177	256
58	151	132	274
59	120	39	287
60	80	190	287
61	164	37	288
62	30	183	301
63	70	28	313
64	47	118	313
65	60	71	314
66	175	60	324
67	178	61	327
68	35	9	333
69	27	97	334
70	121	50	345
71	81	183	355
72	55	51	360
73	63	149	375
74	114	112	376
75	60	71	381
76	60	71	388
77	145	71	391
78	121	50	401
79	37	177	403
80	114	112	433
81	95	50	437
82	137	59	438
83	85	193	438
84	75	173	441
85	25	48	443
86	36	104	452
87	127	143	453
88	36	104	472
89	137	158	473
90	196	126	475
