Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	154	7	0
2	159	105	2
3	110	184	2
4	190	110	9
5	98	4	10
6	80	190	17
7	12	69	19
8	138	69	22
9	21	85	23
10	15	87	30
11	168	119	32
12	12	69	35
13	80	190	38
14	107	96	41
15	74	55	46
16	22	61	48
17	74	55	51
18	59	139	51
19	68	115	57
20	197	113	62
21	22	61	63
22	75	173	63
23	63	58	64
24	48	106	65
25	195	97	67
26	164	37	67
27	103	70	68
28	159	105	68
29	67	138	70
30	193	12	72
31	41	43	75
32	60	153	76
33	68	50	76
34	80	167	77
35	97	129	85
36	80	108	87
37	5	162	89
38	12	69	92
39	55	64	92
40	140	3	92
41	35	160	98
42	18	35	98
43	158	81	104
44	154	7	109
45	67	127	109
46	48	106	109
47	15	87	113
48	190	110	114
49	138	69	115
50	63	58	118
51	97	129	118
52	138	69	122
53	98	4	129
54	179	151	130
55	172	179	131
56	85	192	133
57	53	29	134
58	95	50	135
59	110	184	136
60	35	160	139
61	85	192	141
62	12	131	147
63	195	97	149
64	180	147	150
65	67	138	152
66	35	160	155
67	122	13	155
68	135	45	160
69	74	55	161
70	184	140	163
71	7	151	167
72	78	169	168
73	80	190	174
74	103	77	176
75	140	3	177
76	97	67	177
77	89	39	182
78	99	45	183
79	137	4	185
80	193	12	187
81	60	153	187
82	66	58	190
83	179	151	193
84	40	130	198
85	22	61	198
86	63	58	198
87	111	129	202
88	63	192	202
89	187	112	206
90	122	58	210
91	20	59	211
92	95	50	218
93	22	61	218
94	5	162	220
95	140	4	225
96	7	151	227
97	97	67	228
98	168	119	231
99	179	151	232
100	179	141	236
101	80	167	240
102	20	59	242
103	97	67	247
104	104	5	248
105	100	144	249
106	100	144	249
107	154	7	251
108	80	108	255
109	78	169	273
110	122	58	275
111	21	85	280
112	187	92	283
113	110	184	286
114	35	160	287
115	174	185	289
116	188	125	290
117	55	64	292
118	15	87	297
119	197	113	299
120	5	73	300
121	122	13	303
122	110	184	304
123	60	153	305
124	100	144	305
125	140	4	306
126	26	138	307
127	55	64	307
128	124	191	313
129	79	115	313
130	187	112	316
131	41	43	318
132	20	59	318
133	79	193	320
134	195	97	321
135	35	160	322
136	103	70	323
137	26	138	324
138	184	140	325
139	21	85	331
140	100	144	331
141	67	138	333
142	127	143	336
143	83	118	338
144	97	67	344
145	79	193	346
146	15	87	348
147	80	167	349
148	104	5	352
149	75	173	352
150	10	67	355
151	158	81	356
152	80	108	357
153	195	97	360
154	73	81	360
155	79	193	362
156	80	167	362
157	188	125	367
158	172	114	368
159	12	131	370
160	95	50	370
161	129	176	375
162	158	81	377
163	174	185	377
164	184	140	390
165	107	96	397
166	55	64	398
167	110	184	399
168	107	96	400
169	28	193	401
170	197	113	409
171	55	64	416
172	66	58	417
173	80	108	418
174	95	50	421
175	57	157	422
176	85	192	423
177	162	118	426
178	15	87	435
179	195	97	436
180	35	160	441
181	13	152	443
182	67	127	443
183	40	130	445
184	78	169	449
185	184	140	452
186	57	157	454
187	20	59	457
188	68	115	458
189	158	81	458
190	48	30	461
191	5	73	461
192	184	140	463
193	111	129	465
194	28	193	465
195	197	113	466
196	159	105	468
197	188	125	474
198	63	192	476
199	78	169	480
