Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	20	69	0
2	125	68	3
3	54	41	7
4	21	115	26
5	61	54	34
6	138	78	35
7	107	63	40
8	103	69	40
9	36	54	50
10	107	77	52
11	112	13	94
12	97	12	94
13	97	28	99
14	103	69	136
15	6	25	137
16	13	48	143
17	86	37	154
18	127	108	157
19	13	48	164
20	122	131	176
21	92	107	181
22	137	137	185
23	97	29	193
24	1	24	193
25	126	112	198
26	113	71	202
27	97	12	217
28	85	106	247
29	140	36	255
30	84	39	265
31	119	114	305
32	100	106	313
33	19	39	331
34	103	44	360
35	137	137	381
36	140	42	403
37	86	36	407
38	86	36	416
39	86	102	439
40	16	39	460
41	119	114	460
42	97	28	461
43	97	28	475
44	85	75	479
