Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	11	100	12	417	477
2	20	108	40	340	400
3	80	40	56	452	512
4	101	32	79	450	510
5	106	0	99	266	326
6	62	128	106	289	349
7	94	104	128	131	191
8	37	115	149	441	501
9	98	46	150	435	495
10	101	68	153	186	246
11	103	33	156	274	334
12	102	33	170	327	387
13	56	95	185	404	464
14	106	0	189	443	503
15	66	131	231	318	378
16	106	81	239	394	454
17	98	36	242	426	486
18	61	66	246	456	516
19	56	95	246	462	522
20	61	66	252	307	367
21	46	52	256	430	490
22	95	121	261	312	372
23	116	34	276	477	537
24	121	9	281	397	457
25	15	94	292	400	460
26	121	9	299	437	497
27	123	64	301	454	514
28	13	80	302	393	453
29	103	33	305	350	410
30	4	15	307	437	497
31	29	10	310	388	448
32	129	77	312	470	530
33	105	26	317	340	400
34	104	51	322	354	414
35	131	4	331	384	444
36	64	89	340	398	458
37	37	115	360	405	465
38	56	95	367	393	453
39	11	100	368	375	435
40	30	106	372	414	474
41	18	107	381	479	539
42	95	121	387	393	453
43	98	75	395	423	483
44	62	73	406	424	484
45	49	48	412	427	487
46	93	61	415	442	502
47	26	24	434	458	518
48	80	40	440	478	538
49	19	116	446	462	522
50	30	106	453	477	537
51	67	123	453	455	515
52	78	61	471	471	531
