Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	37	138	1	420	480
2	15	4	1	420	480
3	15	4	1	360	420
4	80	103	5	420	480
5	70	83	7	240	300
6	60	54	11	60	120
7	120	52	17	420	480
8	37	138	20	300	360
9	112	13	24	420	480
10	120	22	30	420	480
11	4	44	48	300	360
12	27	46	50	480	540
13	88	29	50	480	540
14	98	4	62	420	480
15	85	75	71	240	300
16	138	24	72	120	180
17	37	138	73	180	240
18	121	124	85	180	240
19	67	96	92	300	360
20	70	94	94	240	300
21	37	138	100	360	420
22	54	78	102	360	420
23	60	23	119	480	540
24	140	42	127	240	300
25	58	95	137	180	240
26	78	111	141	360	420
27	109	139	144	480	540
28	44	36	144	300	360
29	15	4	147	360	420
30	46	133	151	180	240
31	66	91	165	420	480
32	30	21	171	180	240
33	109	139	172	180	240
34	138	24	175	480	540
35	60	54	179	300	360
36	104	32	185	240	300
37	47	83	194	240	300
38	37	125	194	240	300
39	22	104	200	420	480
40	98	4	202	300	360
41	104	139	205	480	540
42	82	100	205	240	300
43	42	29	206	420	480
44	32	52	207	360	420
45	120	102	209	480	540
46	4	44	210	300	360
47	12	138	216	420	480
48	121	124	223	240	300
49	39	13	230	420	480
50	23	39	232	480	540
51	78	111	235	360	420
52	37	138	238	240	300
53	138	24	256	480	540
54	26	130	264	480	540
55	37	125	266	360	420
56	71	70	270	300	360
57	60	23	273	360	420
58	65	0	279	300	360
59	80	103	286	480	540
60	50	106	286	480	540
61	34	72	301	480	540
62	46	133	314	480	540
63	73	96	320	420	480
64	104	73	323	480	540
65	82	100	325	480	540
66	46	133	330	360	420
67	39	13	332	420	480
68	66	40	334	420	480
69	46	133	339	420	480
70	32	52	341	480	540
71	32	52	341	480	540
72	44	36	342	480	540
73	38	122	343	360	420
74	42	29	350	360	420
75	50	106	351	480	540
76	20	69	366	480	540
77	54	33	372	480	540
78	4	71	373	480	540
79	66	91	376	420	480
80	44	36	399	420	480
81	80	103	403	420	480
82	140	36	413	480	540
83	113	45	418	420	480
84	120	22	423	480	540
85	139	73	431	480	540
86	71	70	438	480	540
87	23	19	443	480	540
88	78	111	444	480	540
89	85	75	445	480	540
90	44	58	447	480	540
91	90	14	447	480	540
92	60	54	453	480	540
93	71	70	454	480	540
94	108	30	461	480	540
95	112	13	463	480	540
96	4	44	475	480	540
