Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	183	80	4
2	75	269	4
3	283	275	5
4	149	76	10
5	205	130	16
6	57	123	24
7	105	252	44
8	8	4	46
9	57	123	48
10	235	31	50
11	222	100	51
12	175	281	51
13	139	250	53
14	108	80	63
15	106	168	65
16	106	168	75
17	289	130	78
18	38	74	82
19	289	130	87
20	11	191	89
21	80	35	96
22	157	50	98
23	208	235	114
24	25	64	119
25	149	76	136
26	155	93	136
27	125	148	155
28	88	49	162
29	14	204	167
30	94	12	173
31	139	250	174
32	108	80	176
33	188	198	178
34	12	275	185
35	88	49	186
36	159	41	192
37	75	269	199
38	183	80	204
39	283	275	205
40	26	27	207
41	149	76	218
42	38	74	223
43	99	105	242
44	31	68	249
45	34	5	259
46	158	140	261
47	109	148	266
48	106	243	267
49	215	295	270
50	59	113	272
51	59	113	272
52	119	183	276
53	155	93	284
54	51	278	288
55	106	168	292
56	203	283	293
57	38	139	297
58	296	17	297
59	296	211	298
60	26	27	300
61	157	12	306
62	136	68	311
63	136	68	321
64	183	23	325
65	296	211	327
66	155	93	333
67	203	283	353
68	283	275	355
69	229	40	356
70	107	39	358
71	17	0	361
72	162	92	362
73	253	84	366
74	211	239	366
75	40	1	370
76	216	40	374
77	188	198	375
78	159	89	375
79	268	113	376
80	88	49	381
81	183	23	384
82	80	35	387
83	105	252	389
84	203	283	395
85	28	141	398
86	8	4	404
87	12	275	404
88	208	47	417
89	288	127	420
90	271	105	431
91	236	108	434
92	268	113	437
93	149	76	447
94	288	127	450
95	222	100	459
96	268	113	459
97	213	119	475
98	283	275	477
99	94	12	479
