Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	278	177	1
2	261	212	13
3	128	172	21
4	134	148	25
5	108	109	27
6	106	77	29
7	121	181	33
8	151	294	35
9	203	125	35
10	64	53	36
11	81	223	45
12	81	223	45
13	63	7	45
14	227	214	45
15	131	95	50
16	113	50	54
17	270	37	59
18	145	184	59
19	121	181	63
20	37	53	63
21	216	157	66
22	255	240	70
23	37	53	71
24	214	156	72
25	127	101	80
26	4	149	86
27	259	59	89
28	141	137	91
29	271	101	102
30	64	53	105
31	173	13	107
32	166	113	108
33	25	50	109
34	167	105	109
35	257	243	111
36	131	95	112
37	218	3	122
38	106	77	125
39	259	59	125
40	231	70	134
41	54	285	141
42	203	125	146
43	143	111	146
44	271	101	157
45	260	58	159
46	259	59	160
47	65	49	169
48	211	150	172
49	67	161	175
50	107	71	181
51	143	288	191
52	257	243	192
53	18	206	204
54	113	202	205
55	121	181	206
56	229	217	208
57	257	137	217
58	10	147	222
59	240	73	226
60	147	178	227
61	228	223	244
62	107	71	253
63	278	177	254
64	173	13	275
65	25	50	276
66	121	181	284
67	131	228	292
68	145	184	297
69	81	223	303
70	127	101	303
71	54	285	313
72	228	223	313
73	63	233	315
74	25	141	316
75	82	31	320
76	167	105	328
77	259	59	330
78	67	161	335
79	113	114	336
80	70	57	349
81	259	126	361
82	121	181	364
83	63	7	372
84	111	52	378
85	106	77	383
86	239	77	389
87	143	288	398
88	164	95	401
89	231	70	401
90	147	281	403
91	113	50	410
92	147	67	412
93	212	26	414
94	212	26	417
95	125	228	417
96	229	217	417
97	260	58	432
98	28	103	434
99	166	113	437
100	114	204	442
101	166	113	444
102	157	266	445
103	143	111	445
104	257	137	447
105	270	37	459
106	70	57	459
107	149	186	460
108	10	147	465
109	73	226	467
110	151	294	468
111	149	186	475
112	218	3	478
