Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	17	150	2
2	59	139	5
3	143	5	13
4	50	31	24
5	104	176	27
6	98	193	30
7	104	176	31
8	46	22	33
9	149	78	33
10	183	170	37
11	8	74	39
12	87	196	40
13	10	153	42
14	78	115	42
15	100	6	44
16	36	193	46
17	57	54	53
18	36	193	55
19	141	4	55
20	103	67	56
21	28	160	57
22	11	118	71
23	199	132	71
24	135	171	75
25	193	12	77
26	89	176	86
27	141	4	88
28	92	178	90
29	25	165	96
30	89	176	100
31	52	38	104
32	8	74	105
33	24	140	110
34	75	173	110
35	28	160	111
36	71	131	112
37	143	5	113
38	81	183	118
39	71	131	118
40	30	142	125
41	100	53	128
42	135	0	128
43	50	67	129
44	143	0	130
45	30	142	132
46	87	191	134
47	185	124	134
48	41	187	135
49	51	31	142
50	181	89	147
51	199	132	147
52	17	150	147
53	52	28	148
54	187	142	151
55	41	187	152
56	98	193	152
57	103	67	153
58	67	138	154
59	165	116	162
60	125	49	171
61	30	142	179
62	89	176	182
63	14	92	186
64	181	89	188
65	180	66	189
66	143	179	197
67	51	31	200
68	135	0	202
69	159	196	202
70	135	0	206
71	30	187	211
72	103	67	213
73	190	110	218
74	136	111	219
75	52	38	224
76	143	179	231
77	196	137	232
78	159	196	235
79	66	52	243
80	103	67	244
81	13	152	249
82	78	115	250
83	158	81	263
84	135	0	268
85	37	177	275
86	66	52	276
87	78	115	276
88	53	61	276
89	13	152	277
90	92	178	278
91	41	187	278
92	51	31	279
93	56	90	284
94	71	131	286
95	10	153	290
96	89	176	296
97	104	176	302
98	165	116	307
99	158	132	308
100	59	139	317
101	181	89	317
102	143	179	319
103	78	169	320
104	185	123	325
105	95	50	333
106	165	116	338
107	100	6	338
108	143	5	342
109	30	187	350
110	193	12	358
111	67	138	360
112	104	176	364
113	104	176	368
114	13	152	368
115	198	132	371
116	99	45	373
117	105	70	376
118	135	171	377
119	183	170	378
120	105	26	382
121	100	6	387
122	162	162	392
123	190	109	393
124	121	46	408
125	36	193	408
126	193	12	408
127	10	153	408
128	198	132	425
129	184	140	436
130	123	36	437
131	87	191	439
132	125	49	446
133	78	115	449
134	75	173	450
135	13	81	454
136	13	152	458
137	129	40	459
138	71	131	461
139	84	118	462
140	18	35	469
141	14	92	471
142	87	196	472
143	87	191	472
144	59	139	473
145	14	92	477
