Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	287	307	4	120	180
2	197	300	6	60	120
3	373	253	17	420	480
4	391	54	34	180	240
5	399	179	37	120	180
6	368	215	41	360	420
7	180	387	54	120	180
8	196	295	56	240	300
9	370	57	65	240	300
10	88	121	65	180	240
11	277	163	73	120	180
12	391	54	85	120	180
13	182	379	105	120	180
14	310	143	110	120	180
15	72	315	118	300	360
16	368	215	121	300	360
17	277	154	132	480	540
18	391	54	139	180	240
19	28	353	155	480	540
20	175	299	170	360	420
21	13	220	173	300	360
22	72	315	177	420	480
23	382	54	182	420	480
24	110	188	184	480	540
25	53	51	199	240	300
26	154	68	219	300	360
27	200	48	221	480	540
28	349	181	223	300	360
29	395	167	231	240	300
30	310	143	243	420	480
31	82	65	253	360	420
32	372	256	261	360	420
33	208	20	262	300	360
34	175	299	263	360	420
35	277	154	264	420	480
36	243	209	266	300	360
37	294	118	309	360	420
38	300	64	312	420	480
39	310	143	312	480	540
40	225	53	321	480	540
41	345	382	324	480	540
42	277	163	331	420	480
43	208	86	335	420	480
44	350	207	337	420	480
45	204	292	348	480	540
46	82	65	403	420	480
47	53	51	408	480	540
48	225	53	430	480	540
49	220	381	434	480	540
50	342	384	472	480	540
51	109	186	474	480	540
