Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	46	133	8
2	92	22	11
3	78	111	14
4	98	4	17
5	140	36	17
6	97	115	18
7	120	22	20
8	66	40	23
9	46	133	24
10	92	138	26
11	66	91	27
12	78	111	33
13	70	94	35
14	99	34	37
15	112	13	38
16	73	96	39
17	17	138	42
18	46	133	47
19	12	138	48
20	70	94	49
21	65	0	55
22	44	58	56
23	54	33	58
24	38	122	62
25	70	83	70
26	108	30	74
27	113	45	76
28	139	68	87
29	120	102	90
30	119	73	100
31	104	73	100
32	23	39	101
33	23	39	104
34	60	54	105
35	83	38	107
36	27	46	107
37	107	77	107
38	120	14	110
39	79	72	113
40	26	130	117
41	23	19	129
42	82	100	129
43	4	71	131
44	37	138	133
45	44	58	141
46	44	58	145
47	120	60	148
48	35	90	149
49	66	91	152
50	139	73	154
51	58	95	155
52	120	14	160
53	34	72	169
54	60	54	169
55	85	75	176
56	121	123	178
57	136	123	178
58	103	44	180
59	79	72	182
60	27	46	187
61	46	133	190
62	109	78	198
63	46	133	199
64	95	135	210
65	92	22	211
66	104	32	211
67	79	72	214
68	50	106	215
69	26	50	228
70	119	73	228
71	39	13	233
72	34	72	235
73	4	71	241
74	95	135	243
75	15	18	244
76	73	96	248
77	66	40	258
78	22	104	263
79	104	32	263
80	65	0	266
81	8	87	267
82	120	22	267
83	92	138	269
84	120	52	273
85	109	78	276
86	20	69	276
87	136	123	280
88	140	36	282
89	99	34	290
90	112	13	291
91	44	58	292
92	82	100	292
93	107	77	295
94	104	32	300
95	112	13	301
96	120	22	305
97	86	40	310
98	86	40	311
99	80	103	312
100	104	32	314
101	70	83	314
102	50	106	315
103	83	38	326
104	106	10	329
105	20	69	331
106	65	0	334
107	26	130	334
108	119	73	337
109	13	48	340
110	70	94	342
111	60	23	343
112	60	23	347
113	30	21	347
114	19	120	350
115	98	4	351
116	44	58	355
117	103	44	359
118	83	38	363
119	38	122	369
120	46	133	370
121	65	80	371
122	116	13	376
123	19	120	378
124	95	135	387
125	70	94	392
126	60	23	394
127	27	46	403
128	60	54	408
129	44	58	409
130	17	138	421
131	112	13	427
132	138	24	433
133	138	24	436
134	17	138	437
135	60	23	438
136	5	99	439
137	44	58	440
138	120	14	442
139	120	22	444
140	120	52	445
141	54	33	447
142	66	40	448
143	37	138	451
144	56	129	454
145	97	115	456
146	116	13	458
147	95	135	461
148	92	22	461
149	54	78	470
150	107	77	472
151	103	44	477
152	42	29	478
