Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	77	100	2	60	120
2	35	99	5	300	360
3	113	69	20	180	240
4	113	69	22	300	360
5	99	26	22	60	120
6	95	77	30	420	480
7	19	39	36	120	180
8	29	28	43	120	180
9	95	35	70	480	540
10	28	99	80	300	360
11	21	25	93	120	180
12	4	30	94	120	180
13	74	96	100	480	540
14	121	110	122	360	420
15	115	134	123	360	420
16	139	10	127	180	240
17	92	107	142	180	240
18	134	31	143	300	360
19	92	107	147	180	240
20	0	117	162	360	420
21	4	28	165	480	540
22	16	39	173	360	420
23	28	99	176	180	240
24	67	55	183	420	480
25	57	59	200	300	360
26	21	25	208	240	300
27	22	22	221	420	480
28	29	28	226	420	480
29	77	100	229	240	300
30	28	78	243	360	420
31	24	24	245	300	360
32	10	137	254	300	360
33	61	54	258	480	540
34	19	39	262	300	360
35	103	106	275	300	360
36	7	115	288	300	360
37	84	99	330	360	420
38	61	48	348	360	420
39	88	72	350	480	540
40	127	112	363	480	540
41	67	55	390	420	480
42	131	31	426	480	540
43	132	24	431	480	540
44	86	37	431	480	540
45	28	33	444	480	540
46	132	24	451	480	540
47	62	58	457	480	540
48	35	99	474	480	540
