Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	102	33	48	325	385
2	95	68	52	82	142
3	56	95	73	343	403
4	26	24	78	188	248
5	64	78	96	294	354
6	77	117	111	415	475
7	27	44	126	203	263
8	61	66	133	423	483
9	74	56	160	318	378
10	87	63	180	193	253
11	19	116	210	316	376
12	66	131	210	212	272
13	77	117	229	243	303
14	24	19	230	307	367
15	30	58	270	291	351
16	47	57	275	331	391
17	26	102	282	292	352
18	80	40	293	306	366
19	98	75	307	335	395
20	46	52	320	470	530
21	77	117	321	326	386
22	11	100	325	325	385
23	119	20	325	471	531
24	106	0	340	416	476
25	130	16	343	471	531
26	96	23	347	381	441
27	56	95	352	449	509
28	116	10	354	394	454
29	79	128	356	379	439
30	4	15	365	372	432
31	98	116	375	424	484
32	11	23	381	455	515
33	37	111	391	459	519
34	47	63	406	428	488
35	47	57	409	479	539
36	7	113	414	447	507
37	122	11	417	454	514
38	20	109	423	438	498
39	98	46	431	435	495
40	116	10	437	454	514
41	58	85	438	475	535
42	20	108	442	445	505
43	80	40	467	469	529
44	24	105	477	478	538
45	18	123	477	479	539
