Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	112	13	1
2	106	10	8
3	57	53	9
4	13	48	9
5	57	53	14
6	122	113	19
7	15	18	25
8	97	29	28
9	67	55	29
10	70	94	29
11	61	54	34
12	118	131	35
13	66	91	38
14	103	82	41
15	121	110	41
16	32	106	42
17	66	91	46
18	15	18	49
19	86	37	53
20	119	114	53
21	118	131	54
22	19	39	55
23	121	123	62
24	18	38	64
25	23	39	66
26	32	106	68
27	85	75	71
28	125	68	74
29	85	106	76
30	118	131	79
31	35	90	81
32	86	102	85
33	15	9	87
34	110	99	89
35	89	24	89
36	17	43	89
37	13	48	91
38	34	72	97
39	8	87	99
40	54	41	100
41	15	9	100
42	8	87	102
43	122	131	104
44	140	42	106
45	16	39	107
46	106	10	108
47	115	134	108
48	66	91	111
49	36	54	112
50	23	39	112
51	107	63	126
52	100	106	137
53	23	39	139
54	4	44	140
55	98	31	145
56	107	63	146
57	21	44	156
58	34	72	156
59	118	108	158
60	107	63	158
61	13	48	164
62	121	123	166
63	113	71	174
64	100	106	179
65	47	83	181
66	85	75	184
67	8	138	184
68	99	28	184
69	34	108	191
70	119	130	194
71	106	10	196
72	137	137	197
73	112	13	197
74	62	58	200
75	16	62	203
76	20	69	203
77	97	28	203
78	85	75	207
79	32	106	208
80	97	12	208
81	66	91	215
82	103	44	218
83	82	100	219
84	63	50	220
85	79	72	222
86	97	29	222
87	89	24	224
88	67	55	224
89	100	106	225
90	90	44	227
91	70	94	227
92	125	68	228
93	6	25	232
94	23	39	232
95	34	72	233
96	115	134	233
97	103	44	237
98	89	24	238
99	17	43	240
100	127	108	241
101	16	39	244
102	94	105	246
103	107	77	251
104	61	34	251
105	89	39	252
106	66	91	252
107	35	90	253
108	78	63	253
109	103	69	255
110	138	78	256
111	113	35	257
112	99	28	264
113	92	107	266
114	97	12	272
115	115	134	286
116	67	55	288
117	67	55	289
118	107	63	293
119	63	50	297
120	125	68	297
121	34	108	298
122	70	94	299
123	85	75	302
124	97	28	305
125	109	139	314
126	32	106	316
127	62	58	317
128	67	55	317
129	28	99	323
130	8	87	331
131	16	92	331
132	57	59	335
133	34	72	335
134	70	94	338
135	16	92	342
136	67	55	343
137	85	75	344
138	66	82	347
139	113	35	354
140	4	44	354
141	15	18	358
142	62	58	359
143	85	75	360
144	116	132	361
145	121	110	363
146	15	4	364
147	21	115	365
148	107	63	367
149	63	50	374
150	61	54	374
151	94	105	374
152	127	108	378
153	50	106	388
154	84	39	390
155	113	71	393
156	140	36	396
157	15	18	400
158	98	31	403
159	79	72	407
160	66	40	412
161	137	101	412
162	121	110	413
163	127	108	416
164	109	131	418
165	20	69	419
166	47	83	421
167	90	44	424
168	91	95	428
169	138	78	432
170	34	72	432
171	97	28	433
172	99	28	434
173	58	95	435
174	118	114	435
175	67	55	435
176	92	107	436
177	16	62	438
178	122	131	439
179	15	4	441
180	61	54	442
181	122	113	444
182	107	77	451
183	118	108	458
184	15	18	461
185	107	77	463
186	57	53	465
187	1	24	467
188	119	130	474
189	103	69	477
190	8	87	477
