Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	114	112	0
2	31	79	48
3	180	66	52
4	32	47	52
5	47	118	59
6	30	183	69
7	168	58	90
8	53	175	96
9	143	116	117
10	124	191	118
11	40	130	140
12	182	110	149
13	55	51	164
14	112	42	180
15	66	3	190
16	123	90	192
17	158	20	205
18	53	79	206
19	125	53	209
20	32	47	210
21	113	151	213
22	60	153	219
23	47	118	224
24	48	106	259
25	32	47	283
26	28	127	292
27	178	61	295
28	55	87	299
29	74	55	315
30	191	138	319
31	48	106	326
32	193	12	338
33	47	118	344
34	120	39	349
35	35	9	352
36	120	39	356
37	13	139	369
38	47	118	389
39	28	127	393
40	126	100	405
41	63	149	405
42	40	130	415
43	74	55	418
44	115	50	427
45	55	87	436
46	71	114	437
47	37	177	453
48	85	193	460
49	193	12	466
