Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	53	31	0	159	219
2	121	50	6	32	92
3	10	153	10	304	364
4	59	139	12	142	202
5	85	192	14	249	309
6	109	48	16	186	246
7	24	140	16	322	382
8	98	193	17	477	537
9	8	8	23	431	491
10	78	169	31	470	530
11	100	53	36	193	253
12	109	48	36	145	205
13	158	81	36	136	196
14	105	70	36	100	160
15	127	60	40	212	272
16	30	187	42	111	171
17	190	110	47	88	148
18	78	169	47	87	147
19	52	28	49	112	172
20	36	193	49	221	281
21	85	110	50	452	512
22	8	74	51	370	430
23	52	28	52	96	156
24	3	75	53	387	447
25	3	75	54	66	126
26	193	12	55	317	377
27	42	174	55	169	229
28	98	193	58	396	456
29	105	70	60	429	489
30	57	54	62	85	145
31	100	53	63	378	438
32	85	192	63	225	285
33	56	90	67	124	184
34	37	177	68	205	265
35	92	178	72	478	538
36	189	83	72	168	228
37	85	110	75	268	328
38	78	115	81	97	157
39	129	40	88	130	190
40	36	193	91	177	237
41	165	116	95	311	371
42	100	53	101	368	428
43	149	78	105	381	441
44	145	19	107	417	477
45	18	35	109	403	463
46	52	38	117	140	200
47	123	36	120	252	312
48	13	81	123	453	513
49	193	12	125	473	533
50	30	187	126	197	257
51	18	35	128	284	344
52	52	28	128	377	437
53	183	170	128	409	469
54	121	50	128	236	296
55	98	193	136	427	487
56	13	81	138	363	423
57	165	116	138	176	236
58	183	170	138	251	311
59	143	0	140	200	260
60	105	70	141	193	253
61	185	124	141	148	208
62	25	165	142	320	380
63	187	142	147	387	447
64	66	52	151	354	414
65	36	193	154	349	409
66	103	67	155	311	371
67	16	84	158	302	362
68	8	8	158	265	325
69	98	193	162	257	317
70	183	170	165	388	448
71	85	192	173	213	273
72	135	171	177	376	436
73	143	179	178	280	340
74	158	132	178	181	241
75	100	6	180	425	485
76	84	118	183	187	247
77	189	83	187	323	383
78	98	193	189	289	349
79	141	4	189	323	383
80	100	53	192	330	390
81	159	196	203	248	308
82	180	66	204	460	520
83	85	192	213	457	517
84	145	19	216	379	439
85	136	111	223	337	397
86	104	176	223	263	323
87	37	177	241	362	422
88	59	139	247	314	374
89	59	139	247	479	539
90	67	138	250	432	492
91	50	67	251	373	433
92	184	140	251	463	523
93	127	60	257	363	423
94	143	5	260	368	428
95	121	50	262	310	370
96	51	31	262	404	464
97	136	111	263	426	486
98	46	131	264	313	373
99	83	197	264	269	329
100	137	1	265	282	342
101	100	53	270	330	390
102	81	183	277	392	452
103	198	132	279	320	380
104	52	28	279	428	488
105	184	140	282	377	437
106	189	83	288	301	361
107	105	70	295	383	443
108	52	28	295	453	513
109	143	179	298	415	475
110	180	66	302	393	453
111	67	138	303	393	453
112	10	153	303	378	438
113	143	0	308	330	390
114	17	150	315	441	501
115	52	38	316	337	397
116	181	89	317	394	454
117	98	193	318	463	523
118	104	176	318	319	379
119	93	7	318	322	382
120	127	60	320	405	465
121	100	53	320	468	528
122	99	45	322	479	539
123	51	31	322	386	446
124	53	31	328	474	534
125	66	52	333	404	464
126	143	179	335	341	401
127	24	131	337	477	537
128	89	176	339	372	432
129	185	123	339	427	487
130	95	50	342	469	529
131	18	35	343	370	430
132	78	169	355	418	478
133	13	152	358	379	439
134	53	31	362	385	445
135	46	22	369	423	483
136	165	116	373	374	434
137	193	12	374	475	535
138	78	115	375	451	511
139	28	160	377	461	521
140	3	75	380	406	466
141	143	179	383	455	515
142	95	50	383	441	501
143	67	138	384	434	494
144	145	19	384	450	510
145	8	8	387	387	447
146	137	1	390	412	472
147	75	173	391	408	468
148	145	19	392	435	495
149	136	111	393	436	496
150	59	139	393	399	459
151	17	150	393	441	501
152	85	110	395	478	538
153	16	84	396	465	525
154	158	81	398	472	532
155	149	78	403	405	465
156	3	75	405	407	467
157	26	45	405	407	467
158	8	8	408	439	499
159	41	187	411	456	516
160	53	31	419	451	511
161	135	0	435	468	528
162	180	66	435	447	507
163	24	140	436	452	512
164	162	162	438	466	526
165	51	31	440	455	515
166	198	132	444	445	505
167	53	61	445	451	511
168	60	58	447	470	530
169	199	132	452	474	534
170	16	84	453	471	531
171	3	75	455	459	519
172	121	46	456	471	531
173	180	66	458	465	525
174	165	116	459	459	519
175	136	111	463	470	530
176	149	78	471	478	538
177	162	162	476	479	539
178	136	111	478	480	540
179	87	191	479	479	539
