Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	126	112	2
2	21	115	6
3	57	59	13
4	103	44	29
5	32	106	37
6	63	50	41
7	138	78	48
8	61	54	48
9	138	78	49
10	15	18	61
11	89	39	66
12	110	99	70
13	85	106	70
14	86	102	71
15	103	44	74
16	137	101	86
17	1	24	93
18	58	95	111
19	119	130	119
20	113	35	123
21	19	39	126
22	97	29	153
23	113	35	155
24	121	123	160
25	62	58	165
26	79	72	166
27	66	40	169
28	61	48	170
29	61	34	173
30	126	112	178
31	118	131	181
32	109	139	186
33	57	53	187
34	28	99	190
35	19	39	192
36	94	105	196
37	138	78	198
38	70	94	202
39	79	72	204
40	109	78	205
41	17	43	206
42	61	34	207
43	138	78	230
44	8	138	235
45	112	13	238
46	84	36	238
47	106	10	249
48	47	83	250
49	113	71	257
50	82	100	265
51	113	71	267
52	97	29	268
53	16	62	269
54	79	72	284
55	66	91	284
56	6	25	286
57	61	54	295
58	15	4	299
59	17	37	314
60	85	106	316
61	32	106	326
62	92	107	328
63	98	31	336
64	110	99	337
65	35	90	343
66	137	137	347
67	119	130	352
68	63	50	356
69	112	13	367
70	61	54	367
71	66	40	370
72	61	48	372
73	57	59	373
74	58	95	374
75	19	39	374
76	18	38	385
77	112	13	396
78	19	39	396
79	1	24	401
80	86	37	420
81	15	18	423
82	97	29	425
83	4	44	427
84	13	48	428
85	121	110	429
86	103	44	434
87	109	78	436
88	34	108	442
89	15	4	451
90	15	9	453
91	20	69	455
92	62	58	465
93	98	31	470
94	137	137	471
