Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	12	48	6
2	125	68	9
3	138	105	11
4	116	105	18
5	107	102	22
6	70	83	31
7	50	112	40
8	121	123	89
9	120	22	148
10	54	33	153
11	38	122	167
12	138	105	174
13	93	61	186
14	97	115	196
15	82	103	278
16	13	48	279
17	119	73	289
18	107	102	303
19	83	38	312
20	136	123	321
21	58	80	340
22	40	113	340
23	105	2	352
24	117	92	362
25	120	14	367
26	29	94	381
27	18	70	397
28	139	110	406
29	85	111	407
30	66	82	413
31	35	90	413
32	54	78	438
33	113	45	442
34	32	52	443
35	70	83	444
36	97	115	454
37	103	82	468
38	30	57	471
