Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	289	79	0	376	436
2	198	159	2	72	132
3	296	235	14	206	266
4	3	135	19	35	95
5	110	31	20	363	423
6	282	104	21	285	345
7	29	130	23	57	117
8	149	98	24	235	295
9	119	214	25	417	477
10	140	18	27	460	520
11	177	281	28	221	281
12	157	254	31	172	232
13	297	43	31	239	299
14	108	3	31	469	529
15	159	42	38	80	140
16	191	49	39	245	305
17	136	295	45	457	517
18	214	234	45	457	517
19	38	44	47	418	478
20	279	36	47	263	323
21	168	42	50	354	414
22	119	214	56	263	323
23	157	50	56	237	297
24	52	109	59	287	347
25	38	44	60	61	121
26	188	69	61	148	208
27	207	149	61	408	468
28	229	25	64	204	264
29	238	206	65	448	508
30	136	295	65	475	535
31	71	294	67	352	412
32	214	234	70	400	460
33	139	146	72	99	159
34	47	121	74	331	391
35	191	49	78	398	458
36	15	52	79	156	216
37	250	124	79	463	523
38	216	203	80	96	156
39	272	70	83	405	465
40	149	98	89	186	246
41	76	160	93	374	434
42	64	170	99	395	455
43	15	52	100	437	497
44	3	135	105	250	310
45	165	179	106	414	474
46	136	295	110	432	492
47	38	139	113	439	499
48	38	44	114	232	292
49	289	79	115	433	493
50	37	149	115	273	333
51	279	189	122	386	446
52	159	42	124	400	460
53	205	44	125	357	417
54	176	263	128	252	312
55	234	107	129	318	378
56	37	149	132	418	478
57	158	291	136	351	411
58	241	183	137	422	482
59	15	178	140	358	418
60	110	31	140	191	251
61	25	191	141	269	329
62	180	114	143	238	298
63	205	44	148	337	397
64	106	168	159	160	220
65	8	4	159	356	416
66	279	36	163	301	361
67	166	194	169	173	233
68	37	149	169	366	426
69	177	281	170	469	529
70	26	27	174	253	313
71	117	155	174	456	516
72	176	263	174	422	482
73	157	254	177	336	396
74	214	234	181	217	277
75	34	150	184	440	500
76	177	281	189	324	384
77	157	50	191	314	374
78	213	119	194	386	446
79	170	53	196	297	357
80	108	3	197	408	468
81	110	145	197	312	372
82	238	206	197	349	409
83	283	144	208	381	441
84	110	145	214	287	347
85	180	114	219	282	342
86	4	294	222	426	486
87	168	42	223	423	483
88	234	107	225	314	374
89	170	53	229	473	533
90	208	208	235	278	338
91	38	44	238	448	508
92	262	80	243	343	403
93	188	69	244	297	357
94	241	183	247	297	357
95	110	31	248	265	325
96	15	178	249	295	355
97	289	79	251	296	356
98	298	135	255	308	368
99	34	150	257	403	463
100	90	44	260	315	375
101	80	131	263	327	387
102	168	42	265	376	436
103	71	294	266	322	382
104	206	121	268	374	434
105	283	144	271	433	493
106	247	19	272	467	527
107	110	31	276	399	459
108	25	191	277	376	436
109	25	64	280	336	396
110	4	294	285	318	378
111	191	49	291	294	354
112	238	206	294	312	372
113	76	160	298	349	409
114	191	49	305	386	446
115	229	25	308	463	523
116	48	141	309	345	405
117	229	25	313	452	512
118	265	141	316	377	437
119	78	246	322	412	472
120	80	86	322	350	410
121	208	208	323	341	401
122	154	299	324	351	411
123	246	123	325	373	433
124	165	179	326	397	457
125	139	146	330	406	466
126	43	52	331	341	401
127	170	53	337	387	447
128	80	86	340	438	498
129	76	160	346	374	434
130	102	155	346	470	530
131	29	8	350	400	460
132	206	121	354	435	495
133	33	231	356	361	421
134	206	121	361	475	535
135	15	52	362	363	423
136	43	52	363	393	453
137	57	127	372	442	502
138	16	22	375	415	475
139	3	135	384	403	463
140	208	208	387	449	509
141	140	18	388	434	494
142	43	62	392	432	492
143	206	121	394	424	484
144	139	146	398	427	487
145	176	263	401	431	491
146	29	130	402	438	498
147	76	160	405	462	522
148	198	159	415	439	499
149	80	86	417	428	488
150	220	182	418	456	516
151	78	246	419	447	507
152	140	18	422	425	485
153	25	191	424	433	493
154	78	246	427	470	530
155	206	121	429	433	493
156	57	192	431	442	502
157	166	194	433	449	509
158	43	62	433	477	537
159	57	192	435	480	540
160	188	198	439	479	539
161	57	127	440	447	507
162	158	291	443	447	507
163	157	50	445	471	531
164	170	53	448	465	525
165	56	212	448	452	512
166	158	291	451	471	531
167	241	183	455	471	531
168	177	281	456	469	529
169	238	206	457	478	538
170	119	214	458	470	530
171	272	70	460	467	527
172	272	70	461	476	536
173	296	235	462	477	537
174	272	70	463	469	529
175	119	214	464	477	537
176	47	121	466	480	540
177	15	178	467	470	530
178	214	234	467	477	537
179	136	295	471	476	536
180	29	8	472	472	532
