Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	190	122	1
2	130	47	3
3	3	56	5
4	92	55	7
5	20	54	7
6	125	72	8
7	150	130	15
8	169	36	16
9	124	154	17
10	116	171	19
11	69	173	22
12	163	125	23
13	16	146	28
14	84	10	30
15	135	146	32
16	160	136	32
17	15	57	36
18	116	171	38
19	5	58	43
20	33	73	47
21	56	192	52
22	84	10	53
23	62	120	62
24	164	124	62
25	29	88	66
26	11	83	67
27	93	117	69
28	62	120	72
29	170	83	72
30	17	99	73
31	190	122	74
32	16	146	76
33	6	59	77
34	60	197	78
35	175	70	79
36	145	144	84
37	100	47	85
38	116	171	88
39	110	150	89
40	43	101	91
41	84	133	91
42	124	154	96
43	133	168	98
44	84	133	101
45	178	69	103
46	92	39	106
47	124	154	106
48	68	190	107
49	3	56	108
50	93	1	110
51	133	168	112
52	84	10	113
53	2	178	115
54	69	173	116
55	43	101	117
56	84	10	118
57	145	144	118
58	26	169	126
59	107	73	133
60	143	30	135
61	31	63	136
62	91	49	141
63	163	125	142
64	150	130	146
65	97	71	147
66	110	150	153
67	152	149	153
68	55	195	154
69	70	89	157
70	110	150	163
71	7	63	163
72	38	94	165
73	168	43	166
74	84	10	169
75	106	83	169
76	145	144	169
77	48	166	172
78	65	182	179
79	50	181	183
80	107	73	185
81	50	181	186
82	54	73	188
83	135	146	188
84	84	10	194
85	67	89	194
86	69	173	195
87	116	171	196
88	91	49	196
89	53	168	198
90	170	83	207
91	39	79	207
92	126	39	208
93	143	140	211
94	6	95	213
95	60	197	217
96	69	167	217
97	92	55	222
98	152	149	223
99	53	168	228
100	107	23	229
101	139	102	241
102	5	58	251
103	136	57	252
104	31	63	253
105	38	94	254
106	116	171	260
107	60	197	263
108	29	88	265
109	6	59	267
110	106	83	271
111	51	190	278
112	173	56	279
113	69	173	285
114	132	51	289
115	77	126	289
116	70	89	290
117	143	140	292
118	107	73	295
119	108	82	300
120	65	182	300
121	53	168	300
122	100	47	303
123	70	89	305
124	135	146	309
125	65	182	315
126	69	173	315
127	93	1	325
128	92	39	325
129	106	83	327
130	82	100	328
131	84	10	329
132	84	10	330
133	128	80	331
134	5	58	343
135	6	66	344
136	164	61	347
137	29	88	349
138	92	39	349
139	99	156	350
140	29	88	351
141	128	80	354
142	53	168	355
143	143	140	358
144	91	43	363
145	128	80	367
146	125	72	369
147	91	49	370
148	69	167	372
149	73	112	373
150	92	55	375
151	35	90	379
152	84	10	380
153	110	150	385
154	12	186	390
155	91	49	394
156	107	23	398
157	89	27	399
158	143	30	399
159	55	195	399
160	92	55	401
161	84	133	404
162	120	70	409
163	135	146	409
164	130	47	410
165	107	73	410
166	93	1	414
167	74	31	418
168	69	167	420
169	68	16	423
170	20	54	424
171	107	23	425
172	124	154	428
173	84	133	431
174	38	94	431
175	62	120	433
176	3	56	436
177	31	63	436
178	84	10	437
179	31	63	442
180	99	156	445
181	82	100	449
182	135	146	451
183	116	171	451
184	6	59	462
185	143	140	463
186	128	80	469
187	133	168	472
188	68	16	479
