Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	54	285	2
2	112	43	5
3	233	119	10
4	108	113	10
5	274	97	12
6	262	62	14
7	176	70	17
8	2	238	19
9	13	265	24
10	78	236	26
11	109	299	27
12	47	277	35
13	202	292	38
14	15	178	38
15	246	137	42
16	11	242	42
17	3	119	44
18	213	68	45
19	289	79	46
20	158	27	46
21	158	140	48
22	188	142	49
23	112	43	50
24	191	234	50
25	3	119	51
26	250	134	56
27	190	181	57
28	60	156	58
29	217	73	59
30	109	148	61
31	188	142	67
32	277	101	68
33	9	145	68
34	257	58	69
35	230	128	70
36	262	62	73
37	250	134	77
38	191	49	78
39	115	196	86
40	65	56	86
41	149	282	88
42	236	248	94
43	242	73	94
44	149	282	94
45	81	238	95
46	107	39	98
47	109	61	98
48	67	175	98
49	145	182	101
50	108	113	104
51	176	70	110
52	213	68	113
53	115	196	115
54	172	2	115
55	202	292	116
56	30	243	119
57	114	204	120
58	56	116	130
59	50	285	144
60	216	62	144
61	161	22	147
62	218	20	148
63	61	70	148
64	274	6	150
65	78	236	152
66	246	166	153
67	293	62	154
68	153	61	155
69	167	176	157
70	81	238	158
71	59	67	163
72	254	87	170
73	274	97	171
74	115	196	171
75	216	62	171
76	202	292	171
77	140	214	174
78	190	181	175
79	13	265	177
80	56	116	179
81	13	265	179
82	275	97	184
83	227	80	191
84	290	219	191
85	289	79	197
86	133	99	206
87	277	101	207
88	191	49	212
89	61	70	212
90	213	68	214
91	15	178	216
92	275	97	220
93	147	43	223
94	158	27	229
95	12	10	230
96	84	231	235
97	108	113	239
98	54	285	240
99	114	204	240
100	246	137	242
101	125	168	242
102	257	58	244
103	250	134	255
104	9	145	257
105	81	238	259
106	289	79	261
107	15	178	261
108	108	109	261
109	12	10	262
110	216	62	262
111	233	119	266
112	135	251	266
113	87	183	274
114	262	62	274
115	246	166	277
116	51	217	280
117	213	68	284
118	54	285	288
119	87	183	293
120	191	49	293
121	108	113	294
122	30	243	296
123	65	56	297
124	213	68	303
125	161	22	309
126	85	228	312
127	47	277	313
128	135	251	314
129	56	116	317
130	56	116	320
131	144	182	324
132	230	128	326
133	242	73	327
134	165	204	329
135	109	148	330
136	145	182	333
137	15	178	335
138	176	70	336
139	87	183	336
140	188	142	345
141	133	99	347
142	217	73	349
143	259	240	349
144	227	80	351
145	165	204	351
146	11	242	352
147	109	61	358
148	149	282	359
149	108	109	362
150	289	79	368
151	289	79	369
152	52	288	372
153	250	134	373
154	224	61	377
155	169	173	380
156	78	236	382
157	140	214	384
158	2	238	386
159	60	156	386
160	191	234	391
161	147	43	398
162	106	71	402
163	217	73	404
164	13	202	406
165	114	204	413
166	277	101	415
167	112	43	415
168	242	73	416
169	61	70	425
170	114	204	432
171	190	181	434
172	61	70	441
173	54	285	447
174	59	280	449
175	57	125	452
176	153	61	453
177	67	175	455
178	233	119	458
179	216	62	465
180	153	61	467
181	250	134	472
182	258	232	472
183	85	228	478
184	112	272	480
