Req	X_Coor	Y_Coor	Arr	E	L
0	35	35	-1	0	540
1	27	43	40	251	311
2	57	48	55	442	502
3	6	68	64	408	468
4	55	60	72	279	339
5	2	60	74	178	238
6	65	55	77	225	285
7	49	58	80	250	310
8	65	55	84	147	207
9	26	52	84	126	186
10	65	55	90	227	287
11	27	69	129	232	292
12	14	37	130	320	380
13	15	60	131	308	368
14	15	47	132	274	334
15	23	3	140	423	483
16	15	47	149	388	448
17	30	5	161	463	523
18	37	56	176	262	322
19	56	39	191	379	439
20	20	26	194	344	404
21	8	56	198	339	399
22	45	20	203	316	376
23	56	37	209	345	405
24	25	30	233	284	344
25	30	25	244	410	470
26	30	5	250	275	335
27	12	24	285	394	454
28	40	60	294	299	359
29	65	55	295	395	455
30	63	23	296	451	511
31	30	5	297	418	478
32	55	5	308	423	483
33	36	26	324	343	403
34	5	30	324	342	402
35	28	18	344	477	537
36	45	10	369	391	451
37	11	14	370	459	519
38	11	31	388	440	500
39	27	43	429	467	527
