Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	239	77	2
2	211	150	2
3	228	223	7
4	81	223	14
5	228	223	16
6	143	288	18
7	134	148	24
8	60	64	28
9	18	206	36
10	204	127	36
11	202	133	37
12	82	31	38
13	141	137	45
14	121	181	45
15	271	101	46
16	271	101	48
17	147	178	50
18	240	73	68
19	209	127	69
20	29	94	70
21	131	228	72
22	184	12	73
23	257	137	77
24	106	77	78
25	37	53	81
26	106	77	82
27	25	50	84
28	271	101	88
29	240	73	88
30	10	147	92
31	233	245	93
32	203	125	94
33	113	202	99
34	113	114	99
35	216	157	100
36	174	79	102
37	127	101	124
38	52	231	126
39	227	222	129
40	261	212	130
41	131	226	132
42	262	211	143
43	10	147	144
44	214	156	147
45	164	95	149
46	270	37	152
47	107	71	156
48	28	103	157
49	60	15	159
50	147	178	159
51	165	182	161
52	259	59	162
53	131	228	169
54	37	53	169
55	73	226	170
56	177	225	171
57	257	243	172
58	131	228	173
59	147	178	173
60	280	130	175
61	133	99	176
62	63	233	181
63	209	127	189
64	259	126	197
65	18	206	199
66	25	141	203
67	111	52	204
68	233	245	204
69	25	141	209
70	184	12	210
71	284	176	215
72	278	177	218
73	163	200	225
74	233	245	226
75	147	281	227
76	275	100	228
77	28	103	230
78	177	225	232
79	231	70	236
80	114	204	251
81	151	294	253
82	184	12	255
83	114	204	255
84	60	156	258
85	227	214	258
86	147	178	262
87	119	253	265
88	134	148	266
89	111	52	268
90	18	206	270
91	4	149	270
92	151	294	271
93	131	95	279
94	70	57	280
95	28	103	281
96	108	109	283
97	127	101	287
98	209	127	289
99	52	231	296
100	258	247	301
101	231	70	303
102	259	59	307
103	149	186	307
104	128	172	312
105	151	294	314
106	10	147	317
107	133	99	318
108	108	109	318
109	257	137	320
110	37	53	323
111	250	126	331
112	37	53	331
113	260	58	333
114	106	77	336
115	257	137	341
116	257	137	349
117	147	281	352
118	209	127	358
119	54	285	363
120	174	71	367
121	173	13	367
122	133	99	369
123	121	181	383
124	227	214	384
125	119	253	388
126	216	157	389
127	4	149	391
128	257	243	394
129	131	228	399
130	143	111	400
131	119	253	403
132	52	231	403
133	229	217	422
134	131	228	422
135	275	100	423
136	212	159	432
137	73	226	433
138	284	176	433
139	29	94	446
140	131	95	447
141	216	157	447
142	147	67	448
143	4	149	450
144	113	50	451
145	107	71	453
146	143	111	458
147	275	182	459
148	28	103	461
149	173	72	464
150	147	281	466
151	113	202	466
152	271	101	471
153	60	64	471
