Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	59	56	13
2	104	106	14
3	131	31	29
4	43	140	31
5	43	135	33
6	30	24	35
7	77	100	36
8	30	31	43
9	96	74	47
10	99	112	50
11	115	134	55
12	125	108	58
13	43	135	60
14	139	10	64
15	85	106	66
16	104	106	78
17	29	28	84
18	33	131	89
19	21	25	99
20	28	78	108
21	86	37	109
22	59	56	109
23	18	38	114
24	61	48	121
25	92	107	124
26	28	33	127
27	21	44	134
28	118	131	141
29	103	111	157
30	109	131	158
31	84	99	162
32	22	22	165
33	19	39	168
34	127	28	175
35	21	48	184
36	103	69	184
37	34	79	187
38	107	63	187
39	40	132	187
40	132	24	187
41	85	106	190
42	43	135	192
43	0	27	198
44	1	24	198
45	7	115	198
46	21	25	201
47	59	52	205
48	129	9	206
49	107	63	213
50	16	38	233
51	139	10	236
52	0	27	236
53	4	28	238
54	127	112	241
55	103	69	246
56	137	6	252
57	21	44	259
58	107	63	260
59	61	54	268
60	40	132	284
61	62	58	292
62	61	54	294
63	36	132	295
64	125	108	296
65	130	27	301
66	96	74	304
67	103	106	324
68	21	26	331
69	30	24	332
70	77	100	338
71	95	77	343
72	134	31	345
73	137	6	345
74	127	112	347
75	103	111	348
76	88	72	350
77	127	28	354
78	30	31	364
79	85	106	365
80	93	75	377
81	101	107	379
82	61	54	381
83	43	135	385
84	40	132	390
85	4	23	392
86	36	132	397
87	61	54	399
88	92	107	402
89	137	6	403
90	103	69	405
91	103	69	418
92	0	27	421
93	24	24	422
94	59	56	432
95	67	55	433
96	132	24	444
97	64	61	445
98	77	100	453
99	74	93	455
100	28	78	461
101	101	107	463
102	74	99	466
103	84	99	470
104	1	24	470
105	22	22	475
106	98	70	477
107	16	39	480
