Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	279	36	8
2	71	294	8
3	4	294	25
4	37	149	28
5	117	155	29
6	117	155	94
7	279	189	101
8	242	70	125
9	165	179	126
10	220	182	129
11	15	52	148
12	3	135	154
13	61	138	160
14	272	70	188
15	34	150	199
16	38	44	228
17	25	64	241
18	5	189	266
19	139	33	276
20	170	53	280
21	136	295	282
22	157	254	283
23	15	178	288
24	206	121	293
25	207	149	297
26	48	141	312
27	154	299	328
28	165	179	329
29	165	179	334
30	170	53	411
31	265	141	439
32	168	42	441
33	206	121	441
34	280	158	442
35	272	70	447
36	280	158	449
37	119	214	472
