Req	X_Coor	Y_Coor	Arr	E	L
0	70	70	-1	0	540
1	69	115	8	120	180
2	135	65	8	360	420
3	10	111	12	360	420
4	58	80	20	300	360
5	58	11	24	180	240
6	136	123	28	60	120
7	113	45	28	420	480
8	48	47	30	300	360
9	125	68	39	480	540
10	66	82	48	420	480
11	78	111	55	360	420
12	20	69	62	120	180
13	4	44	70	240	300
14	70	83	70	480	540
15	125	68	70	420	480
16	137	96	70	180	240
17	80	103	72	180	240
18	99	34	77	300	360
19	34	72	77	480	540
20	48	47	82	120	180
21	38	122	86	240	300
22	119	73	93	180	240
23	85	111	96	360	420
24	39	100	99	420	480
25	109	139	109	240	300
26	121	123	109	420	480
27	113	35	110	480	540
28	80	103	112	180	240
29	61	57	123	240	300
30	47	83	139	240	300
31	58	11	142	180	240
32	85	111	145	420	480
33	119	73	151	180	240
34	26	50	154	420	480
35	81	36	157	480	540
36	48	47	159	360	420
37	119	73	160	240	300
38	64	132	165	300	360
39	41	36	167	420	480
40	54	78	175	420	480
41	56	139	177	360	420
42	95	135	180	420	480
43	20	106	182	240	300
44	8	138	183	240	300
45	80	103	196	360	420
46	116	105	200	240	300
47	8	138	208	240	300
48	26	50	213	480	540
49	86	80	214	300	360
50	34	72	230	360	420
51	121	124	242	420	480
52	20	69	244	420	480
53	137	96	256	300	360
54	8	138	257	420	480
55	41	36	264	360	420
56	29	94	276	420	480
57	38	122	277	480	540
58	16	92	280	360	420
59	8	138	289	420	480
60	120	22	295	300	360
61	136	123	299	300	360
62	58	80	304	480	540
63	8	138	309	360	420
64	50	106	310	420	480
65	69	115	332	420	480
66	139	110	334	480	540
67	81	57	347	420	480
68	34	72	350	420	480
69	37	125	354	360	420
70	125	68	354	420	480
71	93	61	359	480	540
72	137	96	364	420	480
73	30	57	376	480	540
74	99	34	380	480	540
75	137	96	384	480	540
76	64	115	385	480	540
77	39	100	394	420	480
78	70	83	398	420	480
79	71	70	401	420	480
80	120	47	405	480	540
81	65	0	416	480	540
82	12	84	422	480	540
83	99	34	432	480	540
84	81	36	437	480	540
85	36	38	445	480	540
86	50	112	451	480	540
87	8	138	456	480	540
88	113	45	456	480	540
89	26	50	459	480	540
90	69	115	460	480	540
91	48	47	470	480	540
