Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	196	158	6	240	300
2	276	38	8	180	240
3	87	105	8	360	420
4	215	168	11	240	300
5	279	44	12	120	180
6	270	23	12	420	480
7	172	249	12	300	360
8	115	235	15	420	480
9	169	134	16	180	240
10	252	218	16	60	120
11	77	11	20	240	300
12	245	240	21	60	120
13	28	122	23	120	180
14	52	80	28	120	180
15	138	17	28	480	540
16	71	222	40	300	360
17	225	70	41	60	120
18	115	235	41	420	480
19	40	60	44	300	360
20	226	56	51	420	480
21	149	130	58	300	360
22	122	24	61	360	420
23	87	105	61	420	480
24	215	168	65	420	480
25	28	122	71	120	180
26	66	139	79	420	480
27	241	46	80	120	180
28	153	64	86	120	180
29	262	50	90	480	540
30	257	41	95	120	180
31	6	146	97	480	540
32	141	3	99	240	300
33	195	253	99	120	180
34	101	31	99	420	480
35	178	240	101	300	360
36	53	145	103	360	420
37	42	123	104	360	420
38	153	64	105	300	360
39	284	30	107	180	240
40	153	74	111	300	360
41	108	103	112	120	180
42	171	143	115	480	540
43	67	142	117	360	420
44	175	84	124	360	420
45	173	73	130	180	240
46	203	217	130	480	540
47	56	117	135	420	480
48	236	224	136	360	420
49	114	27	137	300	360
50	65	152	142	300	360
51	252	218	142	180	240
52	239	188	150	300	360
53	114	27	153	360	420
54	115	235	158	420	480
55	92	90	163	420	480
56	141	3	166	300	360
57	233	189	171	180	240
58	175	84	176	360	420
59	169	134	178	180	240
60	189	138	180	240	300
61	263	248	181	360	420
62	263	248	182	300	360
63	71	126	183	420	480
64	279	44	183	300	360
65	52	80	186	360	420
66	233	189	186	360	420
67	132	262	187	480	540
68	144	250	190	360	420
69	115	235	191	420	480
70	178	240	193	420	480
71	182	178	200	240	300
72	270	23	201	480	540
73	175	142	204	360	420
74	132	262	205	300	360
75	270	23	206	480	540
76	169	134	215	480	540
77	227	187	215	300	360
78	149	130	217	240	300
79	193	194	219	240	300
80	274	195	220	420	480
81	176	117	222	300	360
82	92	90	222	420	480
83	276	38	228	240	300
84	221	213	235	420	480
85	115	2	235	300	360
86	225	51	236	480	540
87	276	38	237	360	420
88	134	273	238	300	360
89	22	126	238	480	540
90	53	145	243	420	480
91	168	237	243	360	420
92	153	74	247	420	480
93	141	3	247	420	480
94	53	145	263	480	540
95	262	237	266	480	540
96	115	235	266	420	480
97	257	41	266	480	540
98	262	237	267	360	420
99	42	123	268	360	420
100	178	240	270	480	540
101	125	39	271	420	480
102	199	214	272	480	540
103	52	80	272	300	360
104	34	50	278	420	480
105	173	73	283	300	360
106	251	222	285	360	420
107	250	234	285	420	480
108	66	139	287	360	420
109	160	111	287	420	480
110	257	41	287	300	360
111	87	105	291	300	360
112	221	213	295	420	480
113	129	41	298	300	360
114	193	194	313	360	420
115	160	111	316	360	420
116	195	253	322	420	480
117	87	112	329	420	480
118	66	139	333	360	420
119	178	240	339	360	420
120	257	41	342	360	420
121	114	27	344	420	480
122	77	11	345	360	420
123	149	130	349	420	480
124	250	247	349	480	540
125	56	117	350	360	420
126	73	104	352	420	480
127	234	216	352	480	540
128	252	218	354	360	420
129	52	80	358	420	480
130	276	38	363	480	540
131	92	90	363	420	480
132	87	112	364	480	540
133	173	73	364	480	540
134	176	117	364	420	480
135	262	50	366	480	540
136	87	112	369	480	540
137	92	90	373	480	540
138	196	158	376	480	540
139	134	273	377	480	540
140	114	27	378	420	480
141	117	262	383	420	480
142	176	117	391	480	540
143	171	143	394	480	540
144	135	23	395	480	540
145	160	244	398	420	480
146	178	240	405	420	480
147	63	135	411	480	540
148	171	143	421	480	540
149	257	41	423	480	540
150	62	221	424	480	540
151	52	80	424	480	540
152	74	62	424	480	540
153	276	38	428	480	540
154	153	64	430	480	540
155	226	56	431	480	540
156	45	44	432	480	540
157	160	244	437	480	540
158	242	263	444	480	540
159	193	194	446	480	540
160	215	168	450	480	540
161	115	2	452	480	540
162	241	46	452	480	540
163	22	126	453	480	540
164	189	138	457	480	540
165	63	135	459	480	540
166	86	232	460	480	540
167	225	51	462	480	540
168	66	139	462	480	540
169	252	60	464	480	540
170	160	111	466	480	540
171	259	212	467	480	540
172	138	17	471	480	540
173	6	146	472	480	540
174	225	70	472	480	540
175	199	214	475	480	540
176	92	90	479	480	540
