Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	70	57	2
2	252	219	3
3	119	254	7
4	213	68	7
5	51	217	8
6	148	288	8
7	250	130	9
8	255	132	9
9	212	62	11
10	239	295	15
11	161	112	15
12	67	175	16
13	159	300	17
14	152	241	21
15	148	288	22
16	147	281	25
17	113	188	26
18	1	272	27
19	212	270	30
20	152	241	31
21	148	288	33
22	217	73	34
23	113	188	37
24	113	188	38
25	61	138	41
26	157	221	45
27	209	84	46
28	176	235	47
29	296	235	48
30	156	182	56
31	29	8	58
32	235	242	58
33	51	217	60
34	235	242	68
35	278	177	68
36	1	272	78
37	264	61	79
38	233	245	82
39	161	112	84
40	296	235	85
41	147	281	88
42	289	130	99
43	176	235	106
44	113	188	114
45	252	219	116
46	250	130	117
47	255	132	120
48	205	130	121
49	12	198	121
50	157	276	122
51	167	176	124
52	248	280	126
53	278	177	128
54	89	61	133
55	263	291	135
56	149	294	136
57	250	130	144
58	152	241	145
59	108	80	145
60	289	130	146
61	212	270	146
62	250	130	148
63	191	49	149
64	50	285	152
65	119	254	155
66	248	280	159
67	252	219	163
68	30	145	166
69	113	188	169
70	152	241	170
71	155	28	170
72	168	176	172
73	238	103	172
74	250	130	172
75	233	245	174
76	205	130	175
77	108	80	177
78	168	176	181
79	160	108	189
80	277	100	190
81	252	219	194
82	61	138	195
83	236	240	196
84	72	89	197
85	246	133	201
86	70	57	203
87	18	184	203
88	167	176	204
89	145	184	205
90	106	77	210
91	131	220	213
92	165	113	215
93	18	184	216
94	277	100	217
95	155	28	219
96	106	77	220
97	246	133	221
98	248	280	223
99	134	146	224
100	29	8	224
101	233	245	226
102	278	177	227
103	148	288	230
104	155	28	234
105	8	4	235
106	176	235	236
107	263	291	237
108	289	130	238
109	112	43	239
110	150	184	239
111	51	217	242
112	112	43	248
113	165	113	249
114	212	62	250
115	67	175	250
116	238	103	253
117	56	212	257
118	206	157	258
119	163	150	264
120	223	74	264
121	156	182	268
122	67	154	273
123	277	100	273
124	212	270	274
125	119	254	275
126	239	295	276
127	148	288	279
128	165	113	284
129	34	5	284
130	238	103	285
131	156	182	286
132	236	240	291
133	207	20	295
134	113	188	296
135	148	288	301
136	163	150	301
137	217	69	303
138	241	183	304
139	279	189	305
140	55	68	307
141	213	68	307
142	134	148	308
143	217	69	310
144	289	130	312
145	150	184	315
146	212	270	315
147	156	182	318
148	233	245	319
149	72	89	320
150	155	28	322
151	55	68	323
152	155	180	330
153	150	184	331
154	168	176	334
155	191	49	337
156	9	144	341
157	235	242	344
158	60	64	346
159	167	176	351
160	89	61	365
161	134	146	366
162	108	80	369
163	67	154	369
164	34	5	369
165	148	288	372
166	289	130	375
167	246	133	377
168	134	146	378
169	241	183	379
170	264	61	379
171	176	235	381
172	168	176	381
173	89	61	387
174	134	146	387
175	238	103	389
176	70	57	392
177	145	184	396
178	69	208	403
179	159	110	405
180	238	103	405
181	18	184	406
182	212	62	406
183	150	184	407
184	105	81	411
185	255	132	413
186	89	61	418
187	176	235	422
188	18	184	425
189	52	63	426
190	163	150	426
191	159	110	427
192	229	40	428
193	239	295	435
194	250	130	437
195	67	154	444
196	56	212	446
197	131	220	448
198	229	40	450
199	88	124	452
200	56	212	453
201	150	184	460
202	152	241	460
203	159	110	460
204	159	110	470
205	67	175	474
206	163	150	478
207	176	235	479
