Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	262	211	0
2	73	226	24
3	209	127	28
4	25	141	46
5	173	13	48
6	278	177	49
7	233	242	52
8	111	52	58
9	202	133	61
10	204	127	63
11	233	242	69
12	212	26	71
13	270	37	77
14	18	206	79
15	203	125	94
16	255	240	97
17	108	109	97
18	65	49	100
19	113	202	124
20	73	226	141
21	227	222	145
22	131	226	145
23	166	113	155
24	271	101	160
25	63	7	167
26	143	111	173
27	147	178	192
28	214	156	200
29	231	70	202
30	173	72	206
31	25	50	212
32	174	79	212
33	134	148	217
34	284	176	219
35	157	266	226
36	227	214	233
37	121	181	280
38	174	79	283
39	227	222	297
40	233	245	324
41	133	99	342
42	141	137	368
43	28	103	374
44	113	202	378
45	211	150	379
46	177	225	388
47	202	133	404
48	63	7	412
49	257	243	419
50	227	214	438
51	257	243	452
52	227	214	467
53	227	214	474
