Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	223	41	1	97	157
2	17	99	1	330	390
3	31	360	5	402	462
4	103	361	14	151	211
5	38	366	15	209	269
6	169	235	16	216	276
7	223	41	19	177	237
8	220	238	21	56	116
9	306	361	25	398	458
10	36	288	26	303	363
11	26	199	29	274	334
12	40	153	31	298	358
13	213	305	33	351	411
14	395	167	40	380	440
15	248	126	44	279	339
16	269	203	45	186	246
17	36	203	46	407	467
18	40	153	47	374	434
19	16	294	55	177	237
20	239	252	55	453	513
21	236	260	58	190	250
22	234	37	61	298	358
23	78	194	65	236	296
24	78	194	69	465	525
25	161	346	77	404	464
26	142	379	79	144	204
27	169	235	79	433	493
28	236	260	83	428	488
29	140	131	84	300	360
30	159	164	98	395	455
31	369	118	99	437	497
32	299	399	102	371	431
33	239	252	105	158	218
34	52	301	107	418	478
35	73	4	109	164	224
36	140	131	111	456	516
37	370	57	115	244	304
38	223	41	120	472	532
39	140	131	126	352	412
40	294	13	137	139	199
41	349	249	141	175	235
42	170	114	145	184	244
43	344	236	149	259	319
44	116	102	154	443	503
45	142	385	166	410	470
46	29	9	168	173	233
47	17	99	177	433	493
48	247	377	178	232	292
49	16	114	178	433	493
50	154	68	182	325	385
51	320	166	189	437	497
52	306	361	192	296	356
53	350	207	197	410	470
54	387	267	198	405	465
55	168	100	208	405	465
56	325	45	211	251	311
57	196	107	212	465	525
58	140	131	212	374	434
59	8	384	214	473	533
60	17	99	216	306	366
61	138	306	219	357	417
62	343	335	219	256	316
63	137	68	223	341	401
64	255	80	226	375	435
65	49	222	229	380	440
66	122	105	231	302	362
67	159	164	235	405	465
68	73	4	236	259	319
69	26	199	239	366	426
70	60	319	241	468	528
71	14	53	244	470	530
72	75	238	247	309	369
73	14	53	248	468	528
74	52	94	250	438	498
75	294	249	252	439	499
76	349	135	252	267	327
77	287	343	254	428	488
78	366	97	257	397	457
79	213	305	257	360	420
80	294	118	262	365	425
81	154	68	262	361	421
82	248	126	266	298	358
83	87	164	270	337	397
84	122	105	274	422	482
85	369	118	274	389	449
86	84	221	286	395	455
87	345	195	294	436	496
88	16	294	295	474	534
89	236	260	300	456	516
90	344	236	301	310	370
91	343	335	308	398	458
92	206	286	312	318	378
93	196	107	318	392	452
94	350	207	321	386	446
95	247	377	321	375	435
96	16	294	324	379	439
97	196	107	329	443	503
98	80	365	331	371	431
99	87	164	333	334	394
100	116	102	336	427	487
101	213	305	336	395	455
102	57	381	346	361	421
103	203	40	348	369	429
104	161	346	352	447	507
105	325	45	353	401	461
106	350	207	356	412	472
107	85	128	356	427	487
108	56	156	360	397	457
109	255	80	362	477	537
110	239	252	363	466	526
111	203	40	363	449	509
112	343	335	364	444	504
113	161	346	366	478	538
114	202	158	366	428	488
115	370	57	367	388	448
116	278	221	374	376	436
117	221	225	377	431	491
118	18	235	378	395	455
119	294	118	381	455	515
120	60	319	389	475	535
121	349	249	395	418	478
122	344	236	395	455	515
123	78	194	404	404	464
124	125	122	409	469	529
125	350	207	410	469	529
126	38	366	411	453	513
127	220	238	417	429	489
128	159	164	418	465	525
129	369	118	420	438	498
130	60	319	423	474	534
131	287	343	430	455	515
132	342	154	434	467	527
133	36	288	435	464	524
134	75	238	438	477	537
135	220	238	438	441	501
136	239	252	441	468	528
137	248	126	449	477	537
138	359	31	449	478	538
139	52	94	449	464	524
140	234	37	454	459	519
141	306	361	457	458	518
142	29	9	459	472	532
143	26	199	461	468	528
144	40	153	465	466	526
145	161	346	466	472	532
146	73	4	467	477	537
147	300	64	474	480	540
148	325	45	476	476	536
