Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	60	184	1	420	480
2	141	4	13	420	480
3	56	90	44	120	180
4	127	60	45	240	300
5	50	31	49	120	180
6	13	81	49	60	120
7	162	162	51	360	420
8	50	31	57	480	540
9	89	176	59	240	300
10	198	132	79	360	420
11	56	90	81	240	300
12	183	170	86	420	480
13	185	123	87	480	540
14	105	70	88	300	360
15	183	170	103	120	180
16	187	142	105	300	360
17	127	60	111	420	480
18	56	90	111	420	480
19	127	60	121	180	240
20	56	90	124	360	420
21	24	131	136	240	300
22	46	22	146	480	540
23	127	60	151	240	300
24	23	142	157	420	480
25	185	123	159	360	420
26	193	12	161	240	300
27	75	173	162	420	480
28	113	100	164	300	360
29	67	138	167	300	360
30	185	123	174	300	360
31	121	50	174	420	480
32	185	123	193	300	360
33	127	60	209	480	540
34	85	192	230	360	420
35	75	173	234	360	420
36	143	5	241	300	360
37	51	31	252	420	480
38	149	78	257	480	540
39	87	191	263	360	420
40	18	35	278	360	420
41	25	165	288	360	420
42	28	160	290	300	360
43	50	31	294	360	420
44	16	84	300	360	420
45	83	197	313	420	480
46	119	37	316	420	480
47	85	110	340	420	480
48	184	140	346	480	540
49	8	8	360	360	420
50	183	170	371	420	480
51	98	193	379	480	540
52	87	191	387	480	540
53	66	52	394	480	540
54	85	110	401	480	540
55	184	140	406	480	540
56	127	60	415	480	540
57	129	40	418	480	540
58	137	1	422	480	540
59	196	137	438	480	540
60	51	31	442	480	540
61	119	37	447	480	540
62	26	45	454	480	540
63	159	196	457	480	540
64	23	142	467	480	540
65	28	160	475	480	540
