Req	X_Coor	Y_Coor	Arr	E	L
0	35	35	-1	0	540
1	30	25	1	349	409
2	18	24	8	387	447
3	47	47	9	199	259
4	41	49	11	82	142
5	40	25	13	51	111
6	24	58	14	188	248
7	57	68	21	441	501
8	46	13	30	352	412
9	20	40	30	224	284
10	45	65	35	178	238
11	31	52	36	36	96
12	5	5	41	388	448
13	63	65	42	440	500
14	25	24	44	477	537
15	62	77	49	436	496
16	40	60	49	91	151
17	60	12	50	457	517
18	6	38	53	263	323
19	6	38	53	351	411
20	35	40	54	168	228
21	65	35	55	423	483
22	10	20	55	314	374
23	20	20	56	471	531
24	42	7	71	443	503
25	25	30	71	316	376
26	30	5	77	371	431
27	57	68	79	414	474
28	20	20	82	441	501
29	14	37	83	142	202
30	20	20	83	84	144
31	11	14	84	85	145
32	27	43	90	475	535
33	35	40	90	117	177
34	26	52	94	98	158
35	15	60	98	105	165
36	46	13	98	415	475
37	24	12	102	296	356
38	50	35	107	200	260
39	49	42	108	367	427
40	17	34	110	369	429
41	65	20	114	459	519
42	55	54	119	172	232
43	53	43	119	336	396
44	15	77	121	351	411
45	4	18	122	392	452
46	2	48	123	193	253
47	31	67	123	228	288
48	63	65	128	271	331
49	36	26	132	224	284
50	57	48	133	346	406
51	31	52	134	196	256
52	15	77	138	290	350
53	57	48	144	199	259
54	26	27	144	333	393
55	26	27	150	434	494
56	57	68	162	256	316
57	2	48	162	376	436
58	62	77	162	376	436
59	41	37	170	271	331
60	45	65	170	422	482
61	20	40	181	245	305
62	6	38	182	424	484
63	2	60	184	257	317
64	45	65	185	397	457
65	10	43	186	222	282
66	41	37	188	324	384
67	46	13	191	401	461
68	46	13	195	285	345
69	10	43	199	402	462
70	55	60	200	228	288
71	27	69	202	371	431
72	21	24	207	294	354
73	26	35	211	378	438
74	18	24	213	224	284
75	10	43	215	337	397
76	49	58	216	433	493
77	20	20	223	447	507
78	10	43	223	480	540
79	61	52	232	269	329
80	47	16	235	264	324
81	49	42	236	452	512
82	65	55	237	373	433
83	44	17	237	403	463
84	55	20	241	439	499
85	49	42	241	299	359
86	13	52	246	252	312
87	49	73	246	308	368
88	14	37	246	309	369
89	37	56	249	417	477
90	56	37	249	345	405
91	23	3	251	290	350
92	32	12	256	444	504
93	49	73	257	389	449
94	26	35	260	416	476
95	35	17	262	298	358
96	5	5	264	445	505
97	63	23	264	449	509
98	11	14	268	362	422
99	15	10	269	295	355
100	20	26	270	341	401
101	27	43	271	297	357
102	37	56	272	345	405
103	60	12	272	473	533
104	10	20	272	413	473
105	57	29	276	425	485
106	25	21	280	343	403
107	2	48	285	437	497
108	65	35	286	296	356
109	40	60	286	373	433
110	24	12	293	411	471
111	65	20	299	449	509
112	31	52	302	400	460
113	26	27	302	394	454
114	65	35	307	340	400
115	15	60	311	427	487
116	24	12	313	411	471
117	50	35	315	331	391
118	10	20	317	478	538
119	27	43	317	373	433
120	35	69	323	394	454
121	55	45	327	364	424
122	27	69	328	472	532
123	30	5	335	403	463
124	19	21	335	335	395
125	62	77	335	463	523
126	55	20	335	358	418
127	35	17	337	440	500
128	15	60	340	453	513
129	45	30	342	364	424
130	53	52	342	413	473
131	13	52	344	474	534
132	30	60	348	476	536
133	20	20	353	383	443
134	67	5	354	374	434
135	50	35	354	478	538
136	25	21	356	430	490
137	10	43	358	450	510
138	57	68	362	384	444
139	49	73	369	377	437
140	35	69	369	478	538
141	56	39	373	453	513
142	27	69	376	424	484
143	45	65	377	402	462
144	62	77	381	410	470
145	57	29	382	465	525
146	5	30	383	467	527
147	49	42	384	402	462
148	45	65	384	446	506
149	12	24	385	422	482
150	55	60	386	423	483
151	53	43	391	421	481
152	15	60	394	443	503
153	20	65	394	416	476
154	56	37	396	479	539
155	65	20	401	441	501
156	37	47	406	471	531
157	50	35	408	452	512
158	41	37	410	453	513
159	37	56	419	426	486
160	46	13	421	438	498
161	57	29	422	466	526
162	61	52	424	469	529
163	49	73	430	477	537
164	23	3	431	452	512
165	6	68	435	441	501
166	62	77	442	478	538
167	11	31	442	461	521
168	18	18	443	475	535
169	22	22	445	457	517
170	15	77	445	475	535
171	23	3	446	465	525
172	27	69	448	454	514
173	15	77	451	471	531
174	35	40	453	467	527
175	13	52	474	478	538
176	14	37	477	480	540
177	31	67	478	480	540
178	30	5	478	480	540
179	31	52	479	480	540
180	30	25	480	480	540
