Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	210	141	1
2	182	378	4
3	74	201	5
4	34	242	6
5	150	108	9
6	237	213	12
7	232	232	14
8	84	252	15
9	360	23	15
10	210	141	19
11	308	396	22
12	24	121	33
13	23	97	34
14	223	372	47
15	280	290	49
16	33	247	57
17	153	107	57
18	84	252	63
19	82	365	65
20	164	62	68
21	41	56	69
22	389	307	72
23	52	295	73
24	322	242	73
25	34	242	82
26	249	242	91
27	33	247	92
28	207	391	96
29	126	284	99
30	275	12	101
31	52	295	103
32	87	153	104
33	89	29	108
34	302	60	108
35	329	241	110
36	84	252	113
37	21	96	115
38	203	384	118
39	82	365	118
40	189	306	118
41	75	206	118
42	84	252	122
43	153	280	123
44	79	209	123
45	21	96	123
46	230	241	124
47	157	205	130
48	93	47	131
49	244	114	133
50	314	390	138
51	324	216	138
52	32	352	140
53	84	252	142
54	51	288	143
55	189	306	149
56	182	379	151
57	14	210	153
58	126	284	155
59	100	6	160
60	11	115	162
61	348	279	166
62	87	153	169
63	203	384	175
64	22	205	177
65	153	280	180
66	157	205	188
67	131	283	190
68	279	4	192
69	57	353	193
70	95	63	195
71	153	281	197
72	34	242	200
73	99	7	204
74	360	23	205
75	51	288	207
76	33	247	215
77	182	379	216
78	280	290	219
79	189	306	221
80	87	153	223
81	79	209	224
82	231	219	227
83	153	107	229
84	220	283	229
85	14	210	230
86	207	391	231
87	40	54	234
88	100	6	235
89	240	210	238
90	360	23	240
91	210	141	246
92	99	7	249
93	254	240	250
94	361	39	253
95	210	141	262
96	157	102	266
97	154	288	269
98	22	205	270
99	51	288	271
100	240	246	272
101	22	205	279
102	230	241	286
103	361	39	286
104	129	98	286
105	360	23	287
106	92	155	290
107	157	102	291
108	84	252	294
109	131	283	296
110	237	213	302
111	23	97	302
112	363	30	304
113	187	338	313
114	21	96	313
115	34	242	317
116	314	390	323
117	172	178	323
118	32	352	325
119	29	355	325
120	324	216	326
121	322	242	334
122	92	50	335
123	22	205	335
124	92	155	337
125	41	56	337
126	82	365	338
127	22	125	347
128	231	219	354
129	22	205	357
130	73	203	358
131	223	372	360
132	79	209	365
133	279	4	366
134	100	6	368
135	279	4	371
136	203	384	375
137	324	216	381
138	39	56	387
139	41	56	388
140	237	213	395
141	109	186	397
142	329	241	398
143	207	391	400
144	95	63	403
145	100	6	407
146	302	60	411
147	275	287	412
148	92	50	412
149	231	219	413
150	157	102	415
151	158	366	416
152	203	384	418
153	150	108	418
154	162	69	424
155	327	242	425
156	237	213	430
157	232	232	430
158	187	338	433
159	32	352	436
160	164	62	436
161	223	372	436
162	201	387	438
163	21	96	439
164	337	388	445
165	79	154	449
166	22	125	450
167	164	62	453
168	212	146	454
169	363	30	455
170	26	250	460
171	201	387	465
172	275	287	467
173	52	295	467
174	92	50	468
175	220	283	474
176	212	146	475
177	40	54	479
178	34	242	480
