Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	95	121	1
2	104	51	2
3	18	107	4
4	29	10	7
5	103	55	8
6	130	16	10
7	62	73	17
8	117	55	18
9	7	113	21
10	61	66	21
11	94	56	29
12	69	48	29
13	95	68	34
14	20	93	34
15	59	77	46
16	67	123	46
17	95	68	47
18	96	138	48
19	38	16	50
20	92	123	52
21	61	66	53
22	92	123	53
23	37	111	55
24	64	89	57
25	47	57	62
26	100	5	65
27	62	128	66
28	64	78	70
29	38	16	74
30	104	82	77
31	98	75	80
32	98	46	83
33	98	75	84
34	94	56	84
35	103	55	92
36	28	115	94
37	116	23	97
38	57	87	106
39	122	11	112
40	119	20	113
41	105	26	113
42	19	116	116
43	58	85	119
44	123	64	119
45	106	0	128
46	15	94	132
47	98	36	135
48	98	75	135
49	64	89	136
50	98	46	136
51	47	57	138
52	130	16	139
53	64	89	143
54	58	85	145
55	67	84	147
56	87	63	147
57	56	95	152
58	11	23	159
59	69	48	161
60	96	23	161
61	121	9	167
62	87	63	170
63	98	36	173
64	131	4	177
65	47	57	179
66	122	11	180
67	60	115	193
68	113	67	196
69	62	128	199
70	26	24	202
71	66	131	202
72	18	107	207
73	103	33	207
74	64	78	209
75	60	115	210
76	106	81	212
77	114	63	212
78	87	63	214
79	24	105	214
80	57	87	214
81	101	68	215
82	30	106	216
83	60	115	217
84	116	10	221
85	94	18	224
86	96	23	230
87	80	63	233
88	69	48	233
89	98	116	234
90	64	78	238
91	128	0	242
92	37	111	246
93	104	82	247
94	11	23	247
95	24	105	254
96	95	68	259
97	46	80	264
98	15	94	266
99	19	116	267
100	94	18	268
101	66	117	278
102	94	104	279
103	130	16	283
104	94	104	289
105	74	56	292
106	96	23	293
107	106	81	294
108	77	117	297
109	123	64	298
110	95	68	303
111	18	107	307
112	101	68	308
113	61	107	315
114	64	78	316
115	65	80	316
116	46	80	322
117	87	63	327
118	121	9	328
119	129	77	332
120	65	80	333
121	94	18	333
122	101	68	334
123	46	80	334
124	20	108	335
125	122	11	337
126	69	48	338
127	20	109	341
128	87	63	345
129	96	138	346
130	62	73	356
131	62	73	363
132	56	95	365
133	95	121	365
134	104	82	369
135	121	9	373
136	62	73	374
137	103	55	374
138	49	70	375
139	102	33	379
140	87	63	380
141	18	123	381
142	96	138	381
143	60	89	382
144	26	24	385
145	101	59	387
146	96	138	388
147	101	59	389
148	67	123	395
149	24	19	401
150	93	61	405
151	37	115	406
152	66	131	414
153	112	3	414
154	64	78	418
155	104	82	419
156	98	46	427
157	30	58	427
158	74	56	427
159	119	20	428
160	30	58	429
161	20	93	430
162	119	20	431
163	65	80	431
164	116	34	432
165	116	23	433
166	116	23	437
167	113	67	440
168	60	89	441
169	104	82	441
170	49	48	444
171	115	41	444
172	20	109	447
173	66	117	448
174	74	56	452
175	7	113	454
176	20	93	458
177	114	63	461
178	61	107	462
179	98	36	462
180	98	116	463
181	104	51	469
182	24	19	470
183	77	117	474
184	62	73	478
