Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	115	50	8	331	391
2	175	60	32	267	327
3	125	53	34	236	296
4	127	143	34	382	442
5	191	124	35	461	521
6	188	70	41	407	467
7	176	134	45	420	480
8	71	114	54	297	357
9	35	9	69	118	178
10	40	130	91	185	245
11	145	71	92	435	495
12	55	51	95	442	502
13	77	119	110	437	497
14	121	46	127	226	286
15	95	50	145	258	318
16	53	79	152	436	496
17	113	151	154	340	400
18	48	106	154	424	484
19	188	70	166	363	423
20	30	183	169	273	333
21	24	197	186	252	312
22	114	112	191	237	297
23	143	116	196	309	369
24	168	58	202	464	524
25	164	37	203	328	388
26	94	31	208	476	536
27	145	71	255	377	437
28	54	37	262	264	324
29	173	42	263	279	339
30	125	53	291	444	504
31	84	81	295	334	394
32	121	50	305	447	507
33	53	79	309	380	440
34	66	3	312	416	476
35	178	61	315	324	384
36	53	175	342	430	490
37	70	28	351	368	428
38	30	183	356	474	534
39	191	124	357	452	512
40	30	183	362	441	501
41	31	79	396	474	534
42	112	42	398	465	525
43	158	20	403	480	540
44	53	175	419	468	528
45	193	12	453	457	517
46	191	124	453	480	540
47	138	61	464	467	527
