Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	174	185	1	189	249
2	75	173	1	326	386
3	172	114	3	370	430
4	74	55	4	218	278
5	41	43	7	366	426
6	159	105	7	321	381
7	138	69	11	312	372
8	129	176	12	71	131
9	97	129	13	239	299
10	55	64	17	183	243
11	68	50	17	34	94
12	59	139	26	325	385
13	74	55	30	428	488
14	22	61	38	388	448
15	15	87	41	348	408
16	159	105	42	228	288
17	20	59	43	222	282
18	140	4	43	101	161
19	154	7	48	174	234
20	110	184	50	396	456
21	103	77	52	365	425
22	187	112	55	141	201
23	179	141	60	161	221
24	193	12	66	333	393
25	39	112	67	235	295
26	124	191	77	123	183
27	41	43	80	421	481
28	187	112	81	154	214
29	66	58	81	199	259
30	168	119	83	398	458
31	190	110	90	120	180
32	20	59	92	366	426
33	85	192	95	442	502
34	158	81	95	293	353
35	5	73	96	321	381
36	68	50	98	203	263
37	99	45	100	115	175
38	74	55	101	331	391
39	195	97	105	386	446
40	68	50	106	183	243
41	73	81	108	114	174
42	125	49	109	399	459
43	68	50	109	419	479
44	100	144	110	257	317
45	65	53	110	176	236
46	138	69	112	222	282
47	28	193	115	160	220
48	40	130	116	430	490
49	63	192	117	372	432
50	95	50	118	369	429
51	135	45	118	419	479
52	154	7	122	157	217
53	80	108	130	383	443
54	125	49	135	228	288
55	95	50	135	390	450
56	26	138	138	423	483
57	73	81	138	240	300
58	74	55	141	357	417
59	172	179	141	283	343
60	67	127	141	225	285
61	8	89	141	200	260
62	53	29	144	227	287
63	26	138	144	313	373
64	55	64	153	201	261
65	68	115	156	325	385
66	66	58	161	236	296
67	10	67	162	224	284
68	187	92	168	312	372
69	80	108	173	231	291
70	55	51	176	468	528
71	18	35	178	303	363
72	135	45	180	468	528
73	35	160	180	211	271
74	190	110	181	393	453
75	48	106	185	359	419
76	137	4	187	210	270
77	74	55	190	337	397
78	107	96	194	208	268
79	111	129	202	428	488
80	68	115	205	340	400
81	55	64	209	382	442
82	85	192	211	223	283
83	10	67	212	441	501
84	55	64	213	448	508
85	28	193	213	406	466
86	80	190	214	450	510
87	164	37	216	420	480
88	197	113	218	332	392
89	21	85	219	327	387
90	110	184	221	281	341
91	164	37	222	321	381
92	22	61	223	368	428
93	140	3	223	297	357
94	107	96	225	390	450
95	99	45	226	416	476
96	78	169	229	248	308
97	67	127	232	331	391
98	185	124	232	410	470
99	35	160	236	437	497
100	197	113	239	281	341
101	95	50	251	251	311
102	20	59	256	317	377
103	100	144	257	354	414
104	197	113	261	448	508
105	67	138	265	424	484
106	15	87	269	301	361
107	162	118	271	356	416
108	140	11	272	388	448
109	172	179	273	462	522
110	63	58	279	307	367
111	79	193	281	308	368
112	95	50	283	313	373
113	13	152	288	436	496
114	57	157	289	423	483
115	65	53	290	401	461
116	67	138	292	410	470
117	95	50	293	435	495
118	162	118	296	353	413
119	98	4	297	331	391
120	193	12	298	411	471
121	138	69	299	424	484
122	12	131	301	464	524
123	63	58	301	462	522
124	174	185	302	437	497
125	180	147	302	456	516
126	125	49	304	371	431
127	66	58	306	450	510
128	63	192	308	388	448
129	67	138	318	440	500
130	190	110	319	448	508
131	187	92	319	407	467
132	127	143	323	411	471
133	187	112	324	366	426
134	20	59	328	401	461
135	107	96	328	479	539
136	164	37	328	335	395
137	22	61	330	457	517
138	48	30	330	359	419
139	75	173	332	352	412
140	12	131	335	389	449
141	28	193	338	438	498
142	78	119	342	363	423
143	26	45	346	468	528
144	111	129	350	384	444
145	12	69	352	436	496
146	10	67	353	356	416
147	18	35	354	409	469
148	57	157	356	476	536
149	185	123	357	469	529
150	185	123	365	380	440
151	53	29	366	435	495
152	140	11	372	419	479
153	159	105	372	424	484
154	55	51	372	402	462
155	79	115	376	475	535
156	20	59	380	396	456
157	140	3	390	427	487
158	158	81	391	410	470
159	41	43	393	468	528
160	162	118	397	452	512
161	67	138	399	456	516
162	63	149	405	473	533
163	66	58	409	472	532
164	74	55	422	436	496
165	80	190	426	437	497
166	63	58	427	455	515
167	12	69	430	444	504
168	12	131	433	467	527
169	140	11	435	462	522
170	149	78	440	473	533
171	172	114	442	454	514
172	187	92	442	469	529
173	92	178	445	455	515
174	5	73	449	470	530
175	193	12	450	476	536
176	103	77	453	467	527
177	135	45	455	479	539
178	100	144	457	461	521
179	59	139	466	469	529
180	107	96	466	477	537
181	193	12	471	473	533
182	107	96	472	477	537
183	78	119	472	478	538
184	55	51	473	474	534
185	68	115	477	479	539
