Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	31	79	11
2	184	110	12
3	53	79	16
4	114	183	24
5	67	70	26
6	123	90	28
7	175	60	30
8	53	175	35
9	145	71	36
10	66	3	36
11	70	28	38
12	25	48	44
13	168	58	46
14	186	8	48
15	115	50	50
16	38	101	58
17	151	132	59
18	32	47	59
19	32	47	82
20	7	119	82
21	60	153	85
22	53	180	92
23	164	37	94
24	180	66	95
25	7	119	103
26	125	78	104
27	127	143	105
28	55	51	105
29	44	10	106
30	63	151	111
31	37	177	112
32	176	134	113
33	171	36	123
34	124	191	123
35	123	90	125
36	104	88	126
37	6	193	129
38	124	191	136
39	55	87	141
40	32	47	148
41	168	58	148
42	63	149	149
43	75	170	153
44	196	126	153
45	145	71	160
46	184	110	160
47	145	71	161
48	191	124	162
49	55	87	163
50	53	79	164
51	53	180	168
52	75	170	169
53	178	61	173
54	191	138	174
55	13	139	175
56	150	26	177
57	173	42	181
58	191	138	181
59	127	143	182
60	180	66	185
61	13	139	192
62	138	61	199
63	24	197	200
64	186	149	201
65	67	70	208
66	114	183	210
67	55	51	219
68	143	116	220
69	123	90	222
70	151	180	225
71	67	70	229
72	77	119	239
73	47	118	244
74	25	48	247
75	66	3	248
76	66	3	249
77	85	193	256
78	112	42	259
79	114	183	259
80	115	75	265
81	28	127	265
82	171	36	267
83	84	81	268
84	196	126	269
85	158	20	270
86	24	197	275
87	121	50	283
88	41	186	284
89	121	50	289
90	193	12	290
91	75	173	295
92	191	138	307
93	7	119	315
94	95	50	325
95	178	127	327
96	178	127	338
97	25	48	340
98	55	87	340
99	113	151	342
100	60	153	347
101	44	10	354
102	80	190	356
103	186	149	359
104	155	107	360
105	113	151	361
106	48	106	363
107	56	148	364
108	150	26	365
109	124	191	371
110	25	48	373
111	186	149	374
112	176	134	376
113	60	71	377
114	149	78	381
115	120	39	382
116	127	143	382
117	63	151	390
118	180	66	391
119	150	26	392
120	77	119	394
121	193	12	396
122	178	127	398
123	32	47	402
124	25	48	404
125	95	50	418
126	104	88	419
127	188	70	427
128	103	77	428
129	191	124	429
130	25	48	430
131	36	104	430
132	114	112	435
133	7	119	436
134	55	87	450
135	184	110	450
136	35	9	451
137	40	130	455
138	56	148	457
139	124	191	457
140	30	183	459
141	193	12	463
142	41	186	464
143	49	99	466
144	35	9	469
145	6	193	478
146	28	127	479
