Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	86	102	2
2	66	82	6
3	6	25	17
4	16	62	19
5	4	44	21
6	86	37	24
7	28	99	27
8	103	44	28
9	84	36	28
10	56	139	31
11	125	68	32
12	8	138	40
13	106	10	41
14	61	34	42
15	89	24	42
16	70	94	46
17	97	29	54
18	67	55	55
19	109	78	56
20	21	44	59
21	32	106	60
22	79	72	69
23	109	139	69
24	86	102	78
25	99	28	80
26	6	25	95
27	113	35	95
28	103	82	96
29	32	106	99
30	109	78	106
31	97	12	107
32	86	37	108
33	121	123	109
34	140	36	112
35	116	132	114
36	82	100	116
37	84	36	122
38	109	78	123
39	17	43	124
40	89	24	131
41	23	39	134
42	16	62	138
43	63	50	139
44	47	83	139
45	86	36	139
46	113	71	142
47	13	48	144
48	36	54	147
49	61	34	153
50	92	107	153
51	34	72	160
52	34	104	161
53	118	108	163
54	140	42	166
55	47	83	166
56	122	131	170
57	103	82	176
58	140	42	182
59	106	10	193
60	16	92	195
61	122	113	202
62	8	87	205
63	113	71	205
64	67	55	209
65	35	90	210
66	84	36	210
67	15	4	212
68	15	9	215
69	110	99	215
70	113	35	215
71	82	100	219
72	54	41	219
73	109	78	220
74	20	69	228
75	78	63	240
76	125	68	249
77	64	132	252
78	17	37	256
79	23	39	260
80	61	54	262
81	34	72	265
82	137	101	267
83	61	34	272
84	92	107	272
85	119	114	282
86	57	59	284
87	112	13	289
88	21	115	294
89	15	4	294
90	121	123	296
91	18	38	298
92	125	68	298
93	16	39	299
94	58	95	306
95	34	108	309
96	50	106	311
97	118	114	314
98	17	43	314
99	121	123	318
100	122	131	320
101	16	62	321
102	78	63	325
103	110	99	325
104	19	39	327
105	64	132	333
106	85	106	337
107	17	37	337
108	119	114	340
109	94	105	350
110	61	54	352
111	15	18	352
112	91	95	353
113	17	43	353
114	66	82	356
115	92	107	362
116	119	130	365
117	107	77	365
118	92	107	366
119	15	18	367
120	92	107	369
121	137	101	372
122	6	25	376
123	15	18	379
124	16	92	380
125	57	53	380
126	89	39	386
127	17	43	389
128	103	69	393
129	92	22	396
130	63	50	401
131	115	134	404
132	103	69	404
133	15	4	410
134	137	101	411
135	16	62	418
136	122	131	419
137	115	134	419
138	86	102	419
139	16	39	422
140	66	40	426
141	97	12	432
142	15	18	434
143	115	134	434
144	1	24	439
145	28	99	441
146	15	9	447
147	89	24	448
148	86	37	450
149	32	106	450
150	118	131	457
151	16	39	458
152	63	50	461
153	34	104	463
154	86	36	464
155	89	24	470
156	121	110	475
