Req	X_Coor	Y_Coor	Arr	E	L
0	150	150	-1	0	540
1	37	14	2	120	180
2	274	256	6	60	120
3	288	127	7	180	240
4	149	76	11	420	480
5	141	120	24	480	540
6	75	269	25	480	540
7	51	278	26	360	420
8	52	109	30	240	300
9	213	119	31	300	360
10	94	12	31	300	360
11	175	281	31	60	120
12	253	84	48	60	120
13	297	43	53	360	420
14	157	50	58	60	120
15	159	89	61	300	360
16	155	93	64	360	420
17	229	40	85	420	480
18	53	141	88	360	420
19	150	104	92	180	240
20	228	41	95	120	180
21	183	23	110	180	240
22	28	141	115	420	480
23	149	76	116	240	300
24	205	130	118	300	360
25	1	81	120	420	480
26	175	107	121	180	240
27	267	29	133	420	480
28	228	217	137	300	360
29	119	183	142	420	480
30	157	50	142	300	360
31	141	120	143	180	240
32	28	124	180	360	420
33	188	198	184	240	300
34	105	252	189	420	480
35	34	5	197	420	480
36	215	295	198	360	420
37	75	269	199	240	300
38	59	113	201	360	420
39	157	12	205	360	420
40	136	68	209	360	420
41	11	185	209	420	480
42	183	80	211	360	420
43	37	149	214	480	540
44	183	43	222	240	300
45	262	164	226	360	420
46	40	1	243	420	480
47	267	29	255	300	360
48	139	270	256	420	480
49	246	133	258	480	540
50	139	250	260	360	420
51	75	269	264	420	480
52	38	74	265	420	480
53	229	40	268	300	360
54	211	239	273	360	420
55	7	31	278	360	420
56	155	93	279	480	540
57	141	120	286	360	420
58	211	239	317	360	420
59	51	278	322	360	420
60	235	31	323	420	480
61	215	295	326	480	540
62	80	35	357	360	420
63	150	104	357	360	420
64	236	108	366	480	540
65	99	105	373	420	480
66	229	40	380	420	480
67	7	31	386	420	480
68	215	295	386	420	480
69	296	211	395	480	540
70	141	120	406	480	540
71	265	197	411	420	480
72	105	252	411	420	480
73	271	105	413	420	480
74	183	43	415	420	480
75	203	283	417	420	480
76	80	35	420	420	480
77	183	23	422	480	540
78	211	174	423	480	540
79	28	124	426	480	540
80	40	1	426	480	540
81	172	198	433	480	540
82	93	165	449	480	540
83	267	29	450	480	540
84	183	43	450	480	540
85	105	252	452	480	540
86	167	171	458	480	540
87	7	31	459	480	540
88	119	183	469	480	540
89	267	29	479	480	540
