Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	137	59	2	240	300
2	115	50	6	120	180
3	172	161	6	60	120
4	53	79	7	60	120
5	85	193	9	420	480
6	152	122	9	120	180
7	53	175	10	300	360
8	125	53	11	180	240
9	86	69	12	240	300
10	173	42	12	60	120
11	171	36	14	420	480
12	75	173	16	240	300
13	191	124	17	120	180
14	175	60	18	120	180
15	63	149	18	240	300
16	55	87	21	180	240
17	121	46	21	360	420
18	7	119	23	240	300
19	28	127	24	420	480
20	152	122	25	300	360
21	125	53	25	420	480
22	172	161	30	240	300
23	40	130	32	180	240
24	150	26	32	60	120
25	47	118	33	60	120
26	27	97	35	60	120
27	114	112	35	180	240
28	120	39	36	60	120
29	114	112	36	120	180
30	27	97	38	300	360
31	103	77	38	360	420
32	24	197	42	240	300
33	151	132	42	420	480
34	81	183	47	300	360
35	81	183	52	180	240
36	115	75	52	240	300
37	30	183	54	420	480
38	155	107	56	300	360
39	63	151	58	60	120
40	86	69	59	180	240
41	77	119	61	120	180
42	53	79	65	360	420
43	66	3	66	480	540
44	75	173	68	240	300
45	193	12	69	180	240
46	74	55	73	120	180
47	28	127	76	360	420
48	143	116	81	360	420
49	150	26	81	300	360
50	53	175	82	420	480
51	56	148	82	480	540
52	188	70	83	240	300
53	151	132	84	360	420
54	138	61	86	240	300
55	151	180	86	180	240
56	49	99	91	240	300
57	121	46	91	480	540
58	178	127	92	480	540
59	54	37	94	420	480
60	112	42	94	420	480
61	25	48	95	240	300
62	171	36	103	240	300
63	6	193	104	360	420
64	115	50	107	180	240
65	28	127	111	420	480
66	86	69	112	300	360
67	32	47	117	360	420
68	103	77	117	240	300
69	32	47	120	240	300
70	151	180	123	180	240
71	178	61	126	420	480
72	53	180	130	420	480
73	114	183	130	180	240
74	86	69	133	300	360
75	30	183	133	420	480
76	49	99	135	240	300
77	67	70	137	240	300
78	125	53	138	180	240
79	114	112	138	360	420
80	125	78	142	240	300
81	37	177	144	300	360
82	31	79	144	180	240
83	171	36	147	240	300
84	35	9	148	180	240
85	151	132	153	420	480
86	138	61	159	480	540
87	178	127	159	420	480
88	28	77	161	420	480
89	155	107	161	360	420
90	25	48	162	180	240
91	81	183	165	480	540
92	164	37	168	420	480
93	85	193	177	480	540
94	32	47	180	360	420
95	114	183	184	360	420
96	55	87	184	420	480
97	53	175	186	420	480
98	137	59	187	360	420
99	85	193	187	240	300
100	168	58	189	360	420
101	75	173	194	480	540
102	121	50	194	360	420
103	176	134	195	300	360
104	44	10	196	240	300
105	48	106	196	420	480
106	63	151	197	360	420
107	67	70	199	480	540
108	178	127	204	300	360
109	178	127	213	300	360
110	38	101	215	360	420
111	63	151	218	300	360
112	95	50	230	240	300
113	115	75	236	480	540
114	114	112	237	360	420
115	38	101	238	360	420
116	6	193	239	240	300
117	125	53	240	240	300
118	120	39	241	360	420
119	137	158	242	360	420
120	184	110	242	480	540
121	115	75	245	480	540
122	28	77	253	480	540
123	75	173	255	300	360
124	40	130	256	480	540
125	75	170	257	480	540
126	150	26	258	360	420
127	80	190	259	300	360
128	86	69	261	360	420
129	70	28	264	300	360
130	173	42	267	420	480
131	172	161	269	300	360
132	113	151	270	360	420
133	151	180	270	300	360
134	40	130	271	360	420
135	138	61	273	360	420
136	180	66	274	420	480
137	138	61	274	360	420
138	175	60	275	360	420
139	158	20	282	420	480
140	38	101	284	300	360
141	94	31	287	420	480
142	137	59	289	420	480
143	176	134	293	360	420
144	191	138	294	360	420
145	112	42	306	420	480
146	84	81	306	360	420
147	176	134	307	360	420
148	30	183	313	420	480
149	67	70	314	420	480
150	114	72	316	480	540
151	182	89	317	360	420
152	145	71	319	420	480
153	85	193	325	480	540
154	37	177	328	420	480
155	115	50	331	480	540
156	120	39	340	480	540
157	114	112	343	420	480
158	188	70	350	360	420
159	28	127	352	420	480
160	150	26	352	420	480
161	127	143	355	420	480
162	149	78	357	420	480
163	127	143	357	480	540
164	114	183	358	480	540
165	123	90	358	360	420
166	44	10	360	480	540
167	124	191	361	420	480
168	145	71	362	480	540
169	80	190	362	480	540
170	125	78	365	420	480
171	120	39	366	480	540
172	171	36	369	480	540
173	184	140	374	420	480
174	151	180	375	480	540
175	182	89	375	480	540
176	54	37	376	420	480
177	80	190	382	420	480
178	40	130	382	480	540
179	127	143	382	480	540
180	81	183	385	480	540
181	135	45	390	480	540
182	178	61	391	480	540
183	95	50	392	480	540
184	126	100	392	420	480
185	6	193	397	480	540
186	180	66	399	480	540
187	84	81	400	420	480
188	50	135	408	420	480
189	175	60	410	480	540
190	36	104	418	480	540
191	168	58	420	480	540
192	53	175	421	480	540
193	28	127	422	480	540
194	84	81	428	480	540
195	175	60	429	480	540
196	182	110	431	480	540
197	40	130	439	480	540
198	27	97	441	480	540
199	176	134	445	480	540
200	30	183	448	480	540
201	171	36	448	480	540
202	124	191	448	480	540
203	95	50	450	480	540
204	158	20	450	480	540
205	186	8	455	480	540
206	114	72	457	480	540
207	24	197	459	480	540
208	48	106	463	480	540
209	75	170	470	480	540
