Req	X_Coor	Y_Coor	Arr
0	70	70	-1
1	85	75	2
2	33	0	4
3	80	103	5
4	120	14	11
5	140	42	11
6	82	103	13
7	34	72	13
8	120	14	13
9	139	72	20
10	112	13	20
11	12	138	21
12	79	72	22
13	86	40	23
14	109	131	24
15	27	46	26
16	109	131	26
17	37	138	26
18	82	100	28
19	112	13	33
20	104	73	35
21	135	65	35
22	4	71	36
23	27	46	36
24	20	69	36
25	4	71	38
26	92	138	39
27	139	68	40
28	116	13	41
29	70	83	49
30	140	36	53
31	109	139	56
32	4	44	56
33	98	4	61
34	15	18	62
35	23	39	63
36	97	115	69
37	50	112	71
38	33	0	71
39	112	13	72
40	5	99	73
41	13	48	80
42	23	19	81
43	135	65	86
44	35	90	91
45	120	52	91
46	104	32	99
47	120	14	101
48	44	58	103
49	109	131	104
50	60	23	111
51	95	135	111
52	54	106	112
53	90	14	114
54	44	36	116
55	78	111	118
56	104	139	120
57	97	115	123
58	22	104	124
59	56	129	127
60	23	19	127
61	20	69	127
62	139	73	129
63	37	125	130
64	70	94	132
65	70	83	134
66	23	39	135
67	109	131	136
68	66	91	137
69	116	13	142
70	37	138	147
71	32	52	147
72	15	4	148
73	26	130	155
74	23	19	156
75	22	104	159
76	66	91	160
77	32	52	165
78	95	135	166
79	54	33	173
80	92	22	173
81	120	60	174
82	54	106	177
83	139	72	184
84	112	13	187
85	56	129	188
86	60	54	189
87	106	10	189
88	58	95	189
89	5	99	191
90	106	10	193
91	140	36	197
92	15	18	201
93	97	115	203
94	86	40	209
95	54	78	216
96	86	40	221
97	121	123	226
98	82	103	227
99	108	30	228
100	95	135	229
101	4	71	233
102	54	78	234
103	138	24	238
104	60	23	242
105	60	84	251
106	27	46	253
107	90	14	254
108	56	129	254
109	139	72	255
110	54	78	257
111	12	138	265
112	8	87	268
113	65	0	269
114	71	70	269
115	79	72	270
116	84	88	272
117	54	106	278
118	92	22	286
119	22	104	286
120	37	138	288
121	138	24	290
122	85	75	295
123	139	72	302
124	19	120	306
125	70	83	307
126	13	48	307
127	82	103	308
128	82	100	310
129	95	135	311
130	39	13	315
131	104	73	318
132	47	83	318
133	30	21	322
134	136	123	323
135	67	96	324
136	136	123	325
137	95	135	328
138	60	54	330
139	50	106	335
140	109	139	335
141	136	123	342
142	120	60	343
143	22	104	345
144	97	115	347
145	54	106	348
146	120	52	348
147	103	44	349
148	54	78	349
149	84	88	351
150	139	68	351
151	20	69	352
152	139	72	354
153	34	72	356
154	119	73	356
155	8	87	356
156	65	0	357
157	39	13	358
158	23	19	361
159	78	111	362
160	104	139	366
161	116	13	371
162	37	125	372
163	8	87	372
164	70	94	372
165	85	75	377
166	116	13	380
167	79	72	383
168	104	139	383
169	50	112	384
170	32	52	385
171	17	138	393
172	121	123	394
173	138	24	399
174	32	52	401
175	60	54	401
176	108	30	403
177	82	103	404
178	113	45	405
179	12	138	407
180	99	34	407
181	44	58	409
182	107	77	415
183	27	46	420
184	83	38	422
185	104	32	425
186	109	139	430
187	65	0	443
188	103	44	444
189	109	131	446
190	33	0	453
191	30	21	457
192	60	84	458
193	73	96	461
194	47	83	462
195	39	13	462
196	119	73	466
197	22	104	474
198	60	54	477
199	140	42	479
200	114	109	479
