Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	129	361	1
2	282	248	11
3	123	175	49
4	208	91	50
5	268	97	55
6	46	227	56
7	79	139	87
8	291	215	88
9	214	20	89
10	281	230	90
11	84	192	98
12	142	363	120
13	312	217	137
14	123	175	143
15	266	368	160
16	123	175	165
17	146	361	169
18	265	377	193
19	128	161	203
20	129	361	228
21	143	76	244
22	183	56	248
23	282	7	249
24	144	343	249
25	129	361	251
26	361	125	268
27	86	59	273
28	128	161	290
29	281	86	305
30	144	343	307
31	183	56	319
32	61	183	331
33	267	393	347
34	183	37	359
35	129	361	365
36	70	207	374
37	312	217	374
38	73	183	375
39	70	63	399
40	146	361	406
41	339	281	416
42	130	245	422
43	211	110	430
44	230	387	445
45	114	103	464
