Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	95	50	1
2	158	132	5
3	143	5	8
4	53	31	9
5	198	132	11
6	93	7	12
7	60	58	13
8	125	49	16
9	84	118	17
10	87	191	26
11	24	131	26
12	190	110	28
13	158	132	33
14	81	183	34
15	66	52	35
16	123	36	35
17	57	54	38
18	181	89	39
19	95	50	41
20	83	197	44
21	143	0	45
22	165	116	45
23	185	123	48
24	135	0	51
25	85	110	60
26	99	45	62
27	104	176	62
28	87	191	75
29	125	49	79
30	52	28	81
31	184	140	82
32	143	0	85
33	165	116	87
34	196	137	91
35	11	118	93
36	135	171	94
37	18	35	95
38	127	60	97
39	85	192	102
40	143	0	107
41	78	169	114
42	60	184	121
43	184	140	126
44	190	110	126
45	162	162	127
46	183	170	129
47	95	50	132
48	30	142	138
49	145	19	140
50	14	92	142
51	162	162	142
52	67	138	150
53	42	174	156
54	100	53	157
55	127	60	160
56	95	50	163
57	92	178	163
58	3	75	169
59	78	115	171
60	50	67	172
61	14	92	174
62	99	45	174
63	56	90	176
64	10	153	179
65	143	179	180
66	36	193	185
67	85	192	198
68	50	31	199
69	137	1	204
70	141	4	209
71	78	115	212
72	185	124	214
73	83	197	214
74	36	193	218
75	18	35	221
76	24	140	224
77	189	83	234
78	66	52	235
79	121	46	238
80	60	58	247
81	13	81	248
82	129	40	250
83	121	46	253
84	93	7	259
85	143	0	259
86	51	31	260
87	78	115	261
88	23	142	261
89	141	4	268
90	165	116	269
91	60	58	269
92	198	132	270
93	30	187	272
94	89	176	281
95	10	153	283
96	180	66	284
97	98	193	290
98	67	138	291
99	199	132	292
100	25	165	295
101	13	81	311
102	75	173	311
103	66	52	312
104	121	50	314
105	193	12	316
106	95	50	316
107	104	176	317
108	8	8	325
109	46	131	333
110	185	124	334
111	10	153	343
112	187	142	346
113	185	124	354
114	125	49	358
115	185	124	361
116	165	116	363
117	121	46	363
118	199	132	365
119	149	78	368
120	104	176	372
121	180	66	373
122	92	178	375
123	196	137	378
124	105	26	378
125	26	45	379
126	190	109	382
127	193	12	383
128	56	90	384
129	159	196	388
130	30	187	390
131	24	140	394
132	42	174	394
133	60	58	395
134	190	110	395
135	105	70	396
136	143	179	410
137	67	138	412
138	190	110	415
139	51	31	416
140	113	100	418
141	143	0	422
142	84	118	423
143	17	150	431
144	185	124	445
145	30	142	448
146	98	193	451
147	145	19	453
148	56	90	453
149	119	37	458
150	105	26	460
151	52	28	460
152	180	66	465
153	24	131	466
154	56	90	466
155	84	118	473
156	127	60	476
157	85	192	478
