Req	X_Coor	Y_Coor	Arr	E	L
0	200	200	-1	0	540
1	258	134	10	480	540
2	54	218	11	180	240
3	271	375	18	480	540
4	282	7	19	240	300
5	245	149	31	360	420
6	214	20	34	120	180
7	207	55	37	300	360
8	204	21	40	420	480
9	244	277	42	180	240
10	84	192	43	360	420
11	46	227	61	480	540
12	282	7	77	480	540
13	74	85	82	480	540
14	263	80	96	300	360
15	269	83	106	180	240
16	140	265	113	480	540
17	245	149	139	480	540
18	51	95	149	420	480
19	146	361	155	480	540
20	155	349	157	180	240
21	389	122	166	240	300
22	208	91	172	240	300
23	351	281	172	480	540
24	368	103	175	420	480
25	281	86	182	360	420
26	142	363	195	420	480
27	261	363	204	300	360
28	368	103	211	480	540
29	69	70	253	420	480
30	204	21	254	360	420
31	218	172	257	420	480
32	271	375	257	300	360
33	269	83	267	360	420
34	265	377	274	360	420
35	312	217	297	300	360
36	259	117	308	360	420
37	267	393	324	480	540
38	207	55	339	360	420
39	73	183	349	480	540
40	244	358	356	360	420
41	207	55	371	420	480
42	74	85	400	480	540
43	218	172	412	480	540
44	214	20	427	480	540
45	361	125	432	480	540
46	260	156	435	480	540
47	260	156	444	480	540
48	266	90	464	480	540
49	123	175	477	480	540
50	296	209	479	480	540
