Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	143	0	2	399	459
2	83	197	2	276	336
3	18	35	5	138	198
4	60	58	12	230	290
5	119	37	14	391	451
6	198	132	15	35	95
7	83	197	26	337	397
8	185	123	27	118	178
9	95	50	28	286	346
10	181	89	30	220	280
11	198	132	33	282	342
12	127	60	36	265	325
13	50	31	41	256	316
14	17	150	45	435	495
15	180	66	47	100	160
16	60	184	47	222	282
17	158	81	48	141	201
18	18	35	51	417	477
19	159	196	52	249	309
20	75	173	54	447	507
21	158	132	55	174	234
22	57	54	55	383	443
23	42	174	56	429	489
24	10	153	62	320	380
25	189	83	62	210	270
26	103	67	67	369	429
27	8	74	67	439	499
28	57	54	69	383	443
29	143	5	72	381	441
30	26	45	72	73	133
31	93	7	73	279	339
32	129	40	76	480	540
33	30	187	76	385	445
34	105	26	80	458	518
35	100	53	80	121	181
36	50	67	85	283	343
37	66	52	92	359	419
38	53	31	93	461	521
39	11	118	94	283	343
40	60	58	94	201	261
41	60	58	95	306	366
42	193	12	97	251	311
43	10	153	101	480	540
44	24	140	105	268	328
45	11	118	108	253	313
46	71	131	111	344	404
47	165	116	117	464	524
48	136	111	119	428	488
49	181	89	119	122	182
50	71	131	120	310	370
51	11	118	125	424	484
52	25	165	128	341	401
53	143	5	132	408	468
54	30	142	134	477	537
55	85	192	134	449	509
56	180	66	134	291	351
57	56	90	135	452	512
58	23	142	137	291	351
59	85	110	137	413	473
60	56	90	140	206	266
61	105	70	152	296	356
62	135	171	154	211	271
63	121	46	154	373	433
64	78	169	154	216	276
65	145	19	159	178	238
66	85	192	159	270	330
67	105	70	162	422	482
68	105	70	164	273	333
69	25	165	165	452	512
70	159	196	165	350	410
71	184	140	172	298	358
72	17	150	173	204	264
73	121	50	173	366	426
74	26	45	185	292	352
75	184	140	190	257	317
76	199	132	195	435	495
77	66	52	199	200	260
78	78	169	199	407	467
79	100	6	207	454	514
80	53	61	207	334	394
81	145	19	208	399	459
82	3	75	210	419	479
83	99	45	211	365	425
84	11	118	214	316	376
85	158	132	216	289	349
86	135	171	219	239	299
87	42	174	219	265	325
88	18	35	221	315	375
89	53	31	222	322	382
90	123	36	223	449	509
91	121	50	223	422	482
92	135	171	230	436	496
93	165	116	233	397	457
94	129	40	238	472	532
95	165	116	242	451	511
96	41	187	242	344	404
97	3	75	245	452	512
98	103	67	246	439	499
99	189	83	247	256	316
100	24	140	252	451	511
101	87	196	255	316	376
102	145	19	256	389	449
103	196	137	259	450	510
104	123	36	262	474	534
105	125	49	266	404	464
106	13	152	266	447	507
107	199	132	267	432	492
108	125	49	269	279	339
109	53	31	270	302	362
110	57	54	272	417	477
111	127	60	275	353	413
112	125	49	275	311	371
113	13	81	276	328	388
114	85	192	277	320	380
115	24	131	285	354	414
116	24	140	290	338	398
117	41	187	291	293	353
118	50	67	293	441	501
119	198	132	295	320	380
120	85	110	297	368	428
121	8	74	313	352	412
122	127	60	320	339	399
123	56	90	329	387	447
124	145	19	337	339	399
125	30	187	338	393	453
126	92	178	339	381	441
127	105	26	346	475	535
128	159	196	356	356	416
129	98	193	359	425	485
130	42	174	362	465	525
131	143	0	363	451	511
132	143	0	364	391	451
133	185	123	367	375	435
134	30	187	370	384	444
135	125	49	375	477	537
136	52	38	376	469	529
137	24	140	376	453	513
138	59	139	377	388	448
139	52	28	389	449	509
140	18	35	390	416	476
141	183	170	392	398	458
142	100	53	393	463	523
143	51	31	404	454	514
144	57	54	410	420	480
145	24	140	410	479	539
146	93	7	414	415	475
147	50	67	416	451	511
148	50	67	421	438	498
149	66	52	424	462	522
150	87	196	426	426	486
151	85	110	430	475	535
152	185	123	430	480	540
153	17	150	430	438	498
154	165	116	434	448	508
155	145	19	435	477	537
156	143	5	437	477	537
157	78	169	437	455	515
158	42	174	438	474	534
159	158	81	443	478	538
160	50	31	446	473	533
161	129	40	447	465	525
162	50	31	449	479	539
163	11	118	449	458	518
164	28	160	454	480	540
165	127	60	456	479	539
166	104	176	457	461	521
167	190	110	457	467	527
168	198	132	460	469	529
169	85	110	460	472	532
170	13	152	461	462	522
171	193	12	461	477	537
172	190	110	462	466	526
173	8	8	467	470	530
174	28	160	468	477	537
175	158	132	474	476	536
176	183	170	475	476	536
177	135	171	477	480	540
178	143	5	479	480	540
179	184	140	479	480	540
