Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	11	118	4
2	46	22	12
3	193	12	13
4	92	178	14
5	190	110	19
6	52	28	19
7	93	7	19
8	67	138	26
9	87	196	26
10	198	132	28
11	50	31	29
12	59	139	29
13	10	153	31
14	113	100	35
15	196	137	37
16	109	48	41
17	104	176	42
18	136	111	43
19	185	124	47
20	13	152	51
21	78	169	51
22	127	60	56
23	30	142	58
24	137	1	58
25	92	178	58
26	50	67	58
27	127	60	60
28	149	78	71
29	158	81	77
30	8	8	79
31	17	150	80
32	121	46	82
33	50	67	84
34	87	191	90
35	105	26	94
36	10	153	107
37	71	131	111
38	180	66	112
39	17	150	114
40	100	53	115
41	136	111	115
42	185	124	115
43	17	150	120
44	56	90	121
45	10	153	122
46	92	178	125
47	135	171	126
48	50	67	129
49	84	118	132
50	127	60	139
51	81	183	140
52	18	35	144
53	100	53	153
54	189	83	155
55	136	111	160
56	136	111	160
57	180	66	161
58	143	179	166
59	158	81	175
60	87	191	177
61	105	26	181
62	113	100	182
63	149	78	182
64	57	54	183
65	87	196	185
66	190	109	189
67	18	35	189
68	46	131	189
69	162	162	189
70	13	152	193
71	59	139	193
72	105	70	199
73	187	142	200
74	71	131	200
75	42	174	202
76	46	131	208
77	143	5	209
78	103	67	213
79	104	176	214
80	185	124	216
81	145	19	218
82	13	81	219
83	199	132	221
84	36	193	223
85	165	116	224
86	137	1	226
87	25	165	229
88	180	66	229
89	56	90	230
90	85	192	239
91	46	22	239
92	190	110	241
93	180	66	246
94	53	31	246
95	198	132	254
96	93	7	257
97	46	22	259
98	125	49	260
99	75	173	261
100	84	118	263
101	198	132	272
102	190	110	275
103	103	67	278
104	83	197	279
105	30	187	279
106	89	176	285
107	162	162	286
108	59	139	290
109	165	116	290
110	123	36	294
111	87	196	294
112	26	45	294
113	71	131	297
114	24	131	297
115	11	118	299
116	50	31	299
117	85	110	300
118	121	46	305
119	143	179	306
120	25	165	307
121	185	124	309
122	81	183	311
123	143	0	312
124	187	142	312
125	51	31	316
126	121	46	317
127	198	132	318
128	89	176	323
129	13	152	325
130	135	171	339
131	25	165	341
132	99	45	342
133	143	5	351
134	52	38	353
135	158	132	356
136	190	110	358
137	125	49	359
138	8	74	360
139	13	152	368
140	104	176	369
141	83	197	370
142	109	48	373
143	16	84	374
144	26	45	375
145	30	142	379
146	143	179	383
147	135	0	384
148	13	81	387
149	51	31	397
150	87	196	398
151	109	48	398
152	78	115	399
153	37	177	399
154	127	60	399
155	17	150	403
156	81	183	404
157	78	115	404
158	121	50	405
159	87	196	406
160	136	111	407
161	84	118	412
162	190	110	419
163	158	81	419
164	141	4	419
165	51	31	420
166	60	58	428
167	185	123	429
168	98	193	430
169	92	178	433
170	51	31	434
171	75	173	437
172	46	22	439
173	98	193	443
174	105	70	447
175	184	140	449
176	105	70	449
177	136	111	453
178	46	22	456
179	42	174	459
180	100	6	464
181	123	36	466
182	99	45	470
183	135	0	472
184	149	78	473
185	67	138	473
186	121	50	475
187	8	74	475
188	75	173	477
189	37	177	479
