Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	129	98	1
2	51	288	10
3	207	391	16
4	389	307	28
5	230	241	28
6	157	205	30
7	324	216	35
8	203	384	36
9	22	125	38
10	100	6	43
11	164	62	44
12	237	213	51
13	33	247	51
14	97	10	51
15	41	56	58
16	358	266	58
17	150	108	64
18	322	242	65
19	23	97	65
20	87	153	69
21	223	372	69
22	95	63	70
23	232	232	75
24	275	287	76
25	201	387	78
26	40	54	79
27	203	384	79
28	237	213	82
29	322	242	85
30	52	295	86
31	389	307	97
32	129	98	97
33	240	210	113
34	40	54	117
35	237	213	124
36	373	253	125
37	99	7	126
38	182	378	135
39	127	90	137
40	73	203	138
41	230	241	141
42	275	287	142
43	212	146	155
44	172	178	156
45	157	205	157
46	279	4	158
47	200	89	160
48	207	391	164
49	275	12	164
50	212	146	164
51	223	372	164
52	203	384	166
53	182	379	170
54	302	60	170
55	126	284	185
56	220	283	185
57	82	365	186
58	32	352	186
59	240	210	197
60	97	10	197
61	127	90	198
62	223	372	203
63	33	247	204
64	240	246	206
65	275	287	208
66	201	387	209
67	22	205	212
68	49	351	222
69	254	240	226
70	231	219	227
71	109	186	230
72	75	206	232
73	95	63	234
74	32	352	238
75	153	107	245
76	358	266	245
77	220	283	248
78	203	384	263
79	89	29	270
80	109	186	271
81	279	4	281
82	358	266	285
83	158	366	291
84	231	219	297
85	203	384	300
86	32	352	304
87	32	352	304
88	280	290	308
89	153	281	315
90	73	203	321
91	255	239	324
92	32	352	329
93	327	242	334
94	74	201	335
95	201	387	345
96	33	247	350
97	57	353	353
98	131	283	356
99	321	339	366
100	40	54	367
101	29	355	372
102	358	266	374
103	201	387	377
104	337	388	381
105	33	247	388
106	308	396	390
107	389	307	390
108	14	210	396
109	212	146	405
110	93	47	406
111	41	56	411
112	240	246	413
113	127	90	420
114	207	391	432
115	14	210	434
116	280	290	438
117	182	378	444
118	154	288	447
119	157	102	449
120	40	54	454
121	154	288	461
122	389	307	472
123	237	213	475
