Req	X_Coor	Y_Coor	Arr
0	35	35	-1
1	15	19	10
2	42	7	15
3	31	67	23
4	67	5	23
5	30	60	29
6	30	5	29
7	22	27	32
8	19	21	38
9	10	43	41
10	44	17	51
11	53	12	51
12	24	58	53
13	56	37	54
14	55	5	57
15	57	48	61
16	26	52	67
17	11	14	70
18	47	16	70
19	30	25	70
20	41	49	72
21	28	18	74
22	22	27	78
23	40	60	78
24	47	16	82
25	53	43	84
26	21	24	86
27	13	52	92
28	6	68	98
29	45	20	106
30	26	35	110
31	46	13	113
32	16	22	117
33	53	12	117
34	32	12	119
35	15	10	123
36	30	60	125
37	20	26	127
38	24	58	131
39	11	31	138
40	8	56	138
41	37	31	140
42	6	38	141
43	15	77	144
44	23	3	148
45	37	56	148
46	36	26	161
47	15	77	170
48	24	58	174
49	25	30	176
50	14	37	177
51	49	11	181
52	37	47	186
53	65	55	188
54	22	27	193
55	37	47	195
56	49	73	198
57	35	17	201
58	37	47	209
59	15	10	213
60	24	12	228
61	10	20	229
62	63	65	229
63	12	24	244
64	63	65	247
65	10	20	248
66	60	12	259
67	15	19	260
68	15	77	260
69	55	54	263
70	25	24	265
71	32	12	271
72	22	22	273
73	20	26	277
74	56	37	278
75	63	23	278
76	46	13	287
77	22	22	289
78	49	58	290
79	27	43	291
80	11	14	295
81	30	60	308
82	15	77	309
83	50	35	311
84	15	77	316
85	20	65	318
86	47	47	320
87	63	65	323
88	20	20	333
89	53	12	349
90	41	37	361
91	55	20	373
92	41	37	381
93	60	12	383
94	40	25	383
95	53	52	384
96	22	22	385
97	45	10	389
98	35	17	397
99	27	43	400
100	56	37	408
101	30	5	408
102	11	31	413
103	45	30	413
104	23	3	423
105	15	19	428
106	19	21	432
107	35	40	432
108	63	23	432
109	42	7	438
110	35	40	441
111	35	17	444
112	49	73	444
113	35	69	446
114	25	30	455
115	45	20	457
116	57	48	474
117	65	20	474
118	55	54	476
119	50	35	477
120	6	68	480
