Req	X_Coor	Y_Coor	Arr
0	35	35	-1
1	53	43	7
2	35	40	16
3	12	24	19
4	35	17	23
5	55	54	24
6	57	68	24
7	27	43	34
8	37	31	40
9	20	20	41
10	27	43	58
11	47	16	59
12	45	10	60
13	45	30	63
14	57	68	67
15	53	43	78
16	26	52	85
17	53	43	90
18	56	37	95
19	49	73	96
20	49	58	98
21	15	19	103
22	41	37	109
23	55	54	116
24	63	65	156
25	23	3	160
26	55	20	162
27	15	10	173
28	30	5	178
29	55	54	178
30	61	52	183
31	22	22	184
32	50	35	197
33	61	52	211
34	53	12	220
35	56	37	222
36	13	52	225
37	10	20	231
38	41	37	238
39	49	73	238
40	65	20	245
41	30	5	252
42	45	30	253
43	65	35	255
44	49	58	273
45	31	52	281
46	63	23	284
47	45	65	291
48	31	52	302
49	45	20	305
50	5	5	307
51	20	20	314
52	5	5	315
53	56	37	319
54	41	37	321
55	65	20	324
56	30	60	325
57	56	37	335
58	55	5	339
59	44	17	346
60	60	12	348
61	50	35	348
62	28	18	349
63	6	68	353
64	13	52	365
65	25	21	371
66	20	50	373
67	56	39	376
68	55	54	386
69	57	29	387
70	26	35	389
71	49	42	390
72	17	34	392
73	65	35	393
74	18	18	409
75	55	5	421
76	49	11	426
77	5	5	427
78	35	17	430
79	35	69	432
80	60	12	435
81	65	35	437
82	35	69	440
83	53	52	442
84	5	30	443
85	64	42	445
86	49	58	446
87	20	20	453
88	20	26	454
89	45	65	459
90	19	21	464
91	5	5	465
92	19	21	474
