Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	123	8	7	240	300
2	118	5	23	300	360
3	121	36	38	120	180
4	47	50	50	360	420
5	93	7	51	300	360
6	147	26	54	60	120
7	45	48	60	60	120
8	154	27	65	420	480
9	164	113	67	180	240
10	147	26	76	240	300
11	164	113	84	420	480
12	143	189	96	120	180
13	125	38	108	360	420
14	42	102	112	300	360
15	153	160	160	480	540
16	149	5	164	360	420
17	109	175	172	300	360
18	181	89	174	360	420
19	23	137	180	480	540
20	145	9	180	360	420
21	166	117	199	480	540
22	8	74	205	240	300
23	182	171	209	300	360
24	164	113	220	300	360
25	162	123	230	300	360
26	39	58	241	360	420
27	189	95	244	420	480
28	109	175	246	420	480
29	154	27	254	480	540
30	123	121	271	420	480
31	185	96	277	480	540
32	148	98	282	300	360
33	143	189	284	360	420
34	181	175	285	420	480
35	105	125	290	360	420
36	192	151	329	420	480
37	57	54	338	420	480
38	197	140	339	480	540
39	105	125	350	480	540
40	7	142	354	420	480
41	102	170	363	420	480
42	154	172	371	420	480
43	23	142	373	420	480
44	189	95	375	420	480
45	196	78	381	420	480
46	22	133	392	480	540
47	162	123	396	420	480
48	149	167	417	420	480
49	53	29	428	480	540
50	123	4	436	480	540
51	96	147	442	480	540
52	113	94	443	480	540
53	148	98	447	480	540
54	8	74	456	480	540
55	192	28	457	480	540
56	28	193	469	480	540
57	144	190	473	480	540
