Req	X_Coor	Y_Coor	Arr	E	L
0	100	100	-1	0	540
1	141	8	5	360	420
2	145	31	19	300	360
3	145	9	28	120	180
4	8	74	41	360	420
5	42	102	49	60	120
6	165	116	75	180	240
7	102	170	76	240	300
8	96	147	82	480	540
9	192	151	99	300	360
10	189	151	108	480	540
11	193	23	114	420	480
12	175	143	121	420	480
13	175	143	150	300	360
14	125	38	160	420	480
15	151	28	179	300	360
16	200	136	191	240	300
17	178	123	200	240	300
18	46	51	216	480	540
19	78	184	235	360	420
20	85	192	237	480	540
21	47	49	247	300	360
22	193	23	248	420	480
23	144	170	250	420	480
24	53	29	256	360	420
25	162	123	264	480	540
26	200	136	274	300	360
27	192	28	277	480	540
28	110	164	285	300	360
29	190	28	297	300	360
30	113	94	301	480	540
31	178	123	302	480	540
32	25	146	323	360	420
33	141	8	333	420	480
34	190	154	347	420	480
35	192	28	348	480	540
36	109	126	350	360	420
37	179	141	390	420	480
38	179	141	413	420	480
39	154	27	449	480	540
40	189	151	451	480	540
41	23	137	464	480	540
