Req	X_Coor	Y_Coor	Arr
0	40	50	-1
1	23	3	3
2	20	80	6
3	50	35	8
4	95	30	9
5	57	48	25
6	8	40	33
7	15	75	34
8	55	82	48
9	42	15	52
10	57	29	53
11	60	80	58
12	55	85	64
13	64	42	64
14	5	5	69
15	37	47	71
16	65	35	71
17	10	40	72
18	20	82	74
19	44	5	82
20	0	45	84
21	87	30	84
22	42	15	86
23	20	85	88
24	4	18	89
25	15	75	92
26	0	45	93
27	47	47	103
28	42	10	120
29	35	40	123
30	20	80	133
31	55	82	134
32	65	35	136
33	55	80	148
34	56	37	154
35	31	67	156
36	60	80	164
37	10	40	189
38	55	82	191
39	10	20	198
40	24	58	198
41	58	75	208
42	55	80	209
43	30	25	217
44	42	15	218
45	55	80	222
46	30	60	224
47	65	55	225
48	22	85	244
49	85	35	249
50	15	75	253
51	63	65	256
52	31	67	258
53	41	37	260
54	21	24	266
55	18	80	269
56	42	12	283
57	67	5	296
58	95	35	299
59	5	45	300
60	63	23	306
61	63	23	308
62	12	24	313
63	85	35	326
64	62	80	340
65	20	80	344
66	35	5	348
67	35	40	373
68	65	82	377
69	37	47	378
70	45	65	385
71	85	25	387
72	87	30	391
73	35	69	392
74	42	5	392
75	40	15	393
76	44	5	397
77	92	30	398
78	38	5	407
79	21	24	412
80	61	52	414
81	8	45	423
82	42	5	426
83	0	45	435
84	55	82	438
85	55	60	446
86	87	30	455
87	38	15	455
88	20	82	468
89	18	80	469
90	8	40	478
