Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	6	59	19
2	152	149	21
3	69	173	35
4	152	149	39
5	33	188	52
6	91	43	121
7	178	69	145
8	15	57	155
9	92	55	175
10	169	36	208
11	173	56	249
12	163	125	254
13	65	182	259
14	62	120	265
15	102	146	273
16	54	73	279
17	116	171	286
18	84	133	296
19	60	197	304
20	106	127	317
21	5	58	326
22	17	99	332
23	29	88	336
24	68	190	342
25	143	30	348
26	33	73	367
27	180	126	370
28	107	73	373
29	33	188	386
30	43	98	393
31	101	164	395
32	160	136	396
33	132	51	410
34	33	188	440
35	138	132	441
36	99	156	443
37	82	100	448
38	48	166	449
39	130	47	455
40	43	98	468
