Req	X_Coor	Y_Coor	Arr
0	200	200	-1
1	394	299	8
2	353	357	9
3	376	19	9
4	77	319	13
5	237	243	17
6	377	29	27
7	59	285	29
8	237	243	32
9	358	309	34
10	368	278	35
11	3	2	39
12	368	278	45
13	310	163	52
14	260	352	54
15	26	199	55
16	276	298	59
17	332	124	62
18	276	298	63
19	376	19	66
20	84	221	68
21	259	285	68
22	63	166	68
23	102	42	73
24	77	319	76
25	267	221	82
26	45	85	87
27	279	337	91
28	325	311	91
29	205	372	92
30	84	221	92
31	74	231	93
32	327	115	100
33	377	29	102
34	40	153	108
35	267	221	108
36	353	3	112
37	260	352	115
38	382	49	118
39	287	279	125
40	286	308	126
41	377	29	130
42	142	238	133
43	146	301	134
44	60	319	142
45	358	309	147
46	163	207	151
47	378	30	151
48	327	115	151
49	329	208	159
50	382	49	161
51	325	311	163
52	45	85	171
53	330	353	172
54	230	139	173
55	276	298	180
56	285	184	189
57	303	258	189
58	196	51	192
59	110	290	194
60	353	3	195
61	140	387	200
62	77	319	207
63	49	187	210
64	330	353	213
65	196	51	213
66	285	184	218
67	30	349	222
68	57	381	226
69	147	210	229
70	384	47	233
71	365	303	235
72	330	353	235
73	264	69	236
74	286	308	239
75	163	207	240
76	110	290	246
77	119	286	251
78	259	285	254
79	398	258	254
80	398	258	259
81	36	288	261
82	30	349	265
83	285	184	267
84	74	231	270
85	17	348	272
86	56	156	274
87	49	187	275
88	3	2	276
89	267	221	280
90	110	290	280
91	394	299	280
92	376	19	286
93	264	69	289
94	358	309	297
95	119	286	301
96	348	319	305
97	2	200	305
98	384	47	308
99	36	286	312
100	110	351	314
101	208	86	316
102	348	319	317
103	384	47	317
104	278	221	323
105	329	208	325
106	2	200	329
107	156	4	330
108	327	115	338
109	49	187	352
110	231	6	356
111	110	290	361
112	26	199	368
113	74	231	368
114	260	352	372
115	84	221	372
116	59	285	372
117	384	47	375
118	84	221	378
119	57	381	379
120	353	357	386
121	63	166	389
122	119	286	389
123	176	154	397
124	176	154	401
125	100	15	404
126	119	286	406
127	376	19	407
128	45	85	407
129	56	156	415
130	277	143	416
131	65	335	423
132	13	220	425
133	230	139	428
134	49	187	429
135	142	238	432
136	251	70	436
137	153	315	454
138	45	85	460
139	259	285	461
140	285	184	461
141	119	286	463
142	3	2	464
143	382	49	466
144	142	238	472
