Req	X_Coor	Y_Coor	Arr
0	100	100	-1
1	67	138	0
2	188	125	2
3	149	78	3
4	100	144	26
5	35	160	45
6	137	4	45
7	67	127	49
8	39	112	51
9	59	139	51
10	135	45	57
11	5	162	70
12	53	29	74
13	140	3	78
14	127	143	86
15	168	119	88
16	73	81	92
17	18	35	93
18	79	193	104
19	140	11	107
20	73	81	108
21	140	4	110
22	185	124	114
23	187	112	114
24	140	11	121
25	55	51	122
26	26	45	124
27	107	96	125
28	73	81	131
29	193	111	137
30	164	37	142
31	22	61	144
32	154	7	149
33	7	151	154
34	57	157	163
35	26	138	168
36	124	191	173
37	20	59	173
38	15	87	177
39	97	129	180
40	174	185	181
41	197	113	189
42	127	143	194
43	140	4	197
44	188	125	204
45	15	87	206
46	15	87	208
47	18	35	211
48	180	147	218
49	74	55	223
50	168	119	232
51	73	81	235
52	174	185	235
53	140	4	237
54	129	176	237
55	98	4	240
56	59	57	247
57	188	125	248
58	5	162	249
59	164	37	253
60	135	45	254
61	92	178	266
62	80	167	272
63	41	43	276
64	63	192	277
65	100	144	279
66	110	184	285
67	28	193	292
68	83	118	314
69	48	30	315
70	15	87	319
71	68	115	321
72	162	118	321
73	129	176	332
74	185	123	334
75	168	119	341
76	53	29	348
77	129	176	354
78	89	39	358
79	60	153	364
80	73	81	365
81	63	192	371
82	195	97	377
83	63	58	378
84	28	193	378
85	66	58	382
86	67	127	383
87	59	57	383
88	57	157	391
89	67	127	394
90	13	152	396
91	140	4	398
92	129	176	406
93	67	138	411
94	164	37	415
95	74	55	421
96	83	118	426
97	68	50	431
98	187	92	432
99	162	118	436
100	179	141	437
101	59	139	437
102	98	4	444
103	188	125	446
104	85	192	453
105	48	106	456
106	8	89	459
107	21	85	461
108	195	97	462
109	85	192	468
110	140	3	469
111	66	58	471
112	48	30	474
