Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	100	73	15
2	275	97	18
3	140	214	28
4	202	292	30
5	112	272	40
6	110	31	49
7	106	71	57
8	191	49	60
9	57	125	63
10	112	272	68
11	65	56	81
12	293	62	131
13	202	292	133
14	6	168	136
15	51	217	142
16	57	125	191
17	254	87	195
18	233	119	204
19	52	288	207
20	59	67	213
21	78	236	214
22	202	292	217
23	97	232	223
24	2	238	241
25	109	148	246
26	67	175	248
27	13	202	252
28	147	43	265
29	52	288	270
30	140	214	281
31	258	232	282
32	147	43	288
33	172	2	304
34	158	140	309
35	125	168	317
36	59	280	341
37	54	285	348
38	106	71	355
39	108	113	371
40	52	288	385
41	59	280	409
42	233	119	416
43	57	123	419
44	135	251	426
45	112	43	430
46	172	2	436
47	13	202	452
