Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	218	20	6
2	119	104	8
3	236	248	32
4	300	44	53
5	12	10	99
6	230	128	107
7	56	116	113
8	158	140	119
9	106	71	122
10	153	61	123
11	13	265	149
12	67	175	152
13	172	2	156
14	257	58	158
15	2	238	160
16	275	97	165
17	188	142	171
18	85	228	176
19	112	43	226
20	173	72	228
21	65	56	246
22	30	243	248
23	108	113	274
24	227	80	275
25	190	181	285
26	107	39	297
27	169	173	300
28	5	195	319
29	155	180	350
30	15	178	363
31	246	166	369
32	190	181	372
33	172	2	373
34	216	62	387
35	145	182	411
36	109	148	413
37	60	156	417
38	213	68	420
39	59	67	422
40	11	191	424
41	87	183	445
42	50	285	460
43	254	87	477
