Req	X_Coor	Y_Coor	Arr
0	150	150	-1
1	89	61	6
2	134	146	8
3	30	145	19
4	279	189	22
5	234	213	22
6	168	176	31
7	155	180	41
8	176	235	41
9	56	212	62
10	255	57	69
11	52	63	69
12	160	108	72
13	278	177	73
14	172	225	75
15	56	212	87
16	279	189	91
17	134	146	93
18	155	180	105
19	191	49	111
20	147	281	112
21	64	91	115
22	64	91	117
23	67	154	118
24	152	241	118
25	72	89	118
26	191	49	119
27	279	189	121
28	29	8	134
29	168	176	137
30	61	138	139
31	234	213	143
32	18	184	144
33	29	8	145
34	54	285	145
35	156	182	156
36	236	240	159
37	37	126	164
38	137	104	170
39	147	281	170
40	255	132	179
41	203	183	183
42	161	112	186
43	30	145	188
44	89	61	212
45	61	138	221
46	157	221	226
47	296	235	229
48	81	238	232
49	213	68	233
50	55	68	235
51	203	183	238
52	113	188	247
53	34	5	250
54	168	176	251
55	250	130	251
56	163	150	253
57	253	84	268
58	234	213	275
59	227	26	280
60	147	281	283
61	159	110	288
62	236	240	288
63	157	276	312
64	246	133	313
65	145	184	317
66	67	154	320
67	241	71	330
68	12	198	334
69	227	26	337
70	134	148	338
71	212	62	340
72	145	184	342
73	56	212	346
74	159	300	349
75	56	212	351
76	14	177	354
77	51	217	355
78	108	80	363
79	155	28	374
80	8	265	377
81	223	74	379
82	289	130	381
83	296	235	385
84	30	145	387
85	160	108	393
86	112	43	395
87	296	235	400
88	246	133	405
89	67	154	412
90	241	183	416
91	8	265	430
92	12	198	431
93	212	62	433
94	263	291	444
95	30	145	456
96	52	63	460
97	207	20	464
98	236	240	471
